url,path,content_type,status
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/Extra Problems 1 Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/Extra Problems 2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/Extra Problems 2 Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/Distributions.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/MidtermReview.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/ReviewSlides.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/PracticeFinal.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/PracticeFinalSoln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/FinalFall2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/FinalFall2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/FinalSpring2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/FinalSpring2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/PracticeFinalExtra.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/exams/PracticeFinalExtraSoln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/01_counting.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN01_counting.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/02_combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN02_combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/03_probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN03_probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/04_cond_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN04_cond_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/05_independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN05_independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/06_random_variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN06_random_variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/07_bernoulli_binomial.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN07_bernoulli_binomial.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/08_poisson_and_more.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN08_poisson_and_more.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/09_continuous_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN09_continuous_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/10_normal_gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN10_normal_gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/11_joint_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN11_joint_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/12_cont_joint_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN12_cont_joint_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/13_independent_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN13_independent_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/14_conditional_distribution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN14_conditional_distribution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/15_covariance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN15_covariance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/16_great_expectations.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN16_great_expectations.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/17_beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN17_beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/18_clt.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN18_clt.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/19_sampling.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN19_sampling.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/20_inference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN20_inference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/21_parameters_mle.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN21_parameters_mle.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/22_mle_gradient_ascent.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN22_gradient_ascent.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/23_map.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN23_map.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/24_naive_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN24_naive_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/25_logistic_regression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN25_logistic_regression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectureNotes/LN26_deep_learning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/27_final_review.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/pset1_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/pset2_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/pset3_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/pset4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/pset5_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/pset6_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/midterm.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/midterm_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/cs109_contest.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/restricted/final_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/1/section1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/1/section1_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/1/concept_check_1_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/2/section2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/2/section2_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/2/concept_check_2_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/3/section3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/3/section3_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/3/concept_check_3_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/4/section4.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/4/section4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/4/concept_check_4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/5/section5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/5/section5_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/5/concept_check_5_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/6/section6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/6/section6_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/6/concept_check_6_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/7/section7.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/7/section7_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/7/concept_check_7_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/8/section8.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/8/section8_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/8/concept_check_8_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/9/section9.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/section/9/section9_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/handouts/H01_administrivia.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/handouts/H02_calculation_ref.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/handouts/H03_python_slides.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/handouts/H04_standard_normal.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/contest/SaurenKhosla.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/contest/RileyNoland.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/handouts/H03_python_slides_F19.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/handouts/latex/intro.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/01_counting_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/02_combinatorics_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/03_probability_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/04_cond_bayes_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/05_independence_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/06_random_variables_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/07_bernoulli_binomial_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/08_poisson_and_more_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/09_continuous_rv_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/10_normal_gaussian_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/11_joint_rv_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/12_cont_joint_rv_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/13_independent_rvs_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/14_conditional_distribution_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/15_covariance_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/16_great_expectations_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/17_beta_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/18_clt_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/19_sampling_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/20_inference_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/21_parameters_mle_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/22_mle_gradient_ascent_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/23_map_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/24_naive_bayes_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/lectures/25_logistic_regression_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/1 Counting.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/2 Probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/3 Conditional.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/4 Random Variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/5 Discrete Variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/6 Continuous Variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/7 Multivariate.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/8 Probability as a Variable.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/9 Sampling.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/10 Central Theorems.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/11 Parameter Estimation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/reader/12 Machine Learning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1202/handouts/staff.html,,,page_error: HTTP Error 404: Not Found
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/syllabus_sum22.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/restricted/psets/pset6/pset6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/sections/07_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/restricted/psets/pset4/pset4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/Random_Variable_Handout.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/distributions.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes7.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes8.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1228/course-staff/handouts/practice/109asp22notes9.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermWinter2022.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermWinter2022Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermFall2021.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermFall2021Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermFall2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermFall2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermSpr2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermSpr2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermSpr2016.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/MidtermSpr2016Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/PracticeMidterm.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/PracticeMidtermSoln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/Extra-Problems-1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/Extra-Problems-1-Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/Extra-Problems-2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/Extra-Problems-2-Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalWin2022.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalWin2022Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalFall2021.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalFall2021Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalFall2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalFall2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalSpring2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/exams/FinalSpring2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/1-Welcome/1-Welcome.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/2-Combinatorics/2-Combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/3-IntroProbability/3-IntroProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/4-ConditioningAndBayes/4-ConditioningAndBayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/5-Independence/5-Independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/6-RandomVariables/6-RandomVariables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/7-BernoulliBinomial/7-BernoulliBinomial.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/8-Poisson/8-Poisson.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/9-Continuous/9-Continuous.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/10-Gaussian/10-Gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/11-ProbabilisticModels/11-ProbabilisticModels.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/12-Inference/12-Inference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/13-Inference2/13-Inference2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/14-Modeling/14-Modeling.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/15-GeneralInference/15-GeneralInference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/16-Beta/16-Beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/17-Adding/17-Adding.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/18-Sampling/18-Sampling.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/19-Bootstrapping/19-Bootstrapping.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/20-AlgorithmAnalysis/20-AlgorithmAnalysis.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/21-MaximumLikelihoodEstimation/21-MaximumLikelihoodEstimation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/22-MaximumAPosteriori/22-MaximumAPosteriori.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/23-NaiveBayes/23-NaiveBayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/24-LogisticRegression/24-LogisticRegression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/25-DeepLearning/25-DeepLearning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/26-Ethics/26-Ethics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/27-DallEGPT/27-DallEGPT.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/lectures/28-Future/28-Future.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/1/section-1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/1/section-1-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/2/section-2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/2/section-2-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/3/section-3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/3/section-3-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/4/section-4.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/4/section-4-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/5/section-5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/5/section-5-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/6/section-6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/6/section-6-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/7/section-7.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/7/section-7-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/8/section-8.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/8/section-8-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/9/section-9.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1232/section/9/section-9-soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/09_section_soln.pdf,,,listed
https://web.stanford.edu/class/cs109/restricted/exams/cs109-win23-final-solution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/restricted/cs109-reader.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/handouts/latex/latex_cheat.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/26_deep_learning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/26_deep_learning_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/09_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/27_ethics_in_cs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/01_counting.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/02_combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/03_probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/01_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/01_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/04_cond_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/04_cond_bayes_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/05_independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/05_independence_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/06_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/06_rvs_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/02_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/02_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/07_bernoulli_binomial.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/07_bernoulli_binomial_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/08_poisson_and_more.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/08_poisson_and_more_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/09_continuous_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/09_continuous_rv_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/03_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/03_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/10_normal_gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/10_normal_gaussian_annotated.pdf,,,listed
https://web.stanford.edu/class/cs109/restricted/exams/cs109-win23-midterm-one-solution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/11_joint_rvs.pdf,,,listed
