country,country_name,year,variable,value,pop_code
GB,United Kingdom,1911,top1_share,0.2722,999_j
GB,United Kingdom,1912,top1_share,0.2685,999_j
GB,United Kingdom,1913,top1_share,0.2752,999_j
GB,United Kingdom,1914,top1_share,0.2714,999_j
GB,United Kingdom,1915,top1_share,0.2672,999_j
GB,United Kingdom,1916,top1_share,0.2735,999_j
GB,United Kingdom,1917,top1_share,0.268,999_j
GB,United Kingdom,1918,top1_share,0.2637,999_j
GB,United Kingdom,1919,top1_share,0.2685,999_j
GB,United Kingdom,1920,top1_share,0.2607,999_j
GB,United Kingdom,1921,top1_share,0.2595,999_j
GB,United Kingdom,1922,top1_share,0.2558,999_j
GB,United Kingdom,1923,top1_share,0.2613,999_j
GB,United Kingdom,1924,top1_share,0.2556,999_j
GB,United Kingdom,1925,top1_share,0.2493,999_j
GB,United Kingdom,1926,top1_share,0.2526,999_j
GB,United Kingdom,1927,top1_share,0.2476,999_j
GB,United Kingdom,1928,top1_share,0.2425,999_j
GB,United Kingdom,1929,top1_share,0.2435,999_j
GB,United Kingdom,1930,top1_share,0.2343,999_j
GB,United Kingdom,1931,top1_share,0.222,999_j
GB,United Kingdom,1932,top1_share,0.2166,999_j
GB,United Kingdom,1933,top1_share,0.202,999_j
GB,United Kingdom,1934,top1_share,0.1958,999_j
GB,United Kingdom,1935,top1_share,0.1914,999_j
GB,United Kingdom,1936,top1_share,0.1866,999_j
GB,United Kingdom,1937,top1_share,0.1744,999_j
GB,United Kingdom,1938,top1_share,0.1672,999_j
GB,United Kingdom,1939,top1_share,0.1617,999_j
GB,United Kingdom,1940,top1_share,0.1473,999_j
GB,United Kingdom,1941,top1_share,0.14,999_j
GB,United Kingdom,1942,top1_share,0.1398,999_j
GB,United Kingdom,1943,top1_share,0.129,999_j
GB,United Kingdom,1944,top1_share,0.1279,999_j
GB,United Kingdom,1945,top1_share,0.1278,999_j
GB,United Kingdom,1946,top1_share,0.1294,999_j
GB,United Kingdom,1947,top1_share,0.1222,999_j
GB,United Kingdom,1948,top1_share,0.1177,999_j
GB,United Kingdom,1949,top1_share,0.1099,999_j
GB,United Kingdom,1950,top1_share,0.1118,999_j
GB,United Kingdom,1951,top1_share,0.1062,999_j
GB,United Kingdom,1952,top1_share,0.1068,999_j
GB,United Kingdom,1953,top1_share,0.0986,999_j
GB,United Kingdom,1954,top1_share,0.0982,999_j
GB,United Kingdom,1955,top1_share,0.0984,999_j
GB,United Kingdom,1956,top1_share,0.0911,999_j
GB,United Kingdom,1957,top1_share,0.0907,999_j
GB,United Kingdom,1958,top1_share,0.0907,999_j
GB,United Kingdom,1959,top1_share,0.087,999_j
GB,United Kingdom,1960,top1_share,0.0887,999_j
GB,United Kingdom,1962,top1_share,0.0862,999_j
GB,United Kingdom,1963,top1_share,0.0863,999_j
GB,United Kingdom,1964,top1_share,0.0861,999_j
GB,United Kingdom,1965,top1_share,0.0847,999_j
GB,United Kingdom,1966,top1_share,0.0821,999_j
GB,United Kingdom,1967,top1_share,0.0803,999_j
GB,United Kingdom,1968,top1_share,0.0792,999_j
GB,United Kingdom,1969,top1_share,0.0787,999_j
GB,United Kingdom,1970,top1_share,0.0742,999_j
GB,United Kingdom,1971,top1_share,0.0753,999_j
GB,United Kingdom,1972,top1_share,0.0751,999_j
GB,United Kingdom,1973,top1_share,0.0753,999_j
GB,United Kingdom,1974,top1_share,0.0716,999_j
GB,United Kingdom,1975,top1_share,0.0704,999_j
GB,United Kingdom,1976,top1_share,0.0666,999_j
GB,United Kingdom,1977,top1_share,0.0669,999_j
GB,United Kingdom,1978,top1_share,0.0664,999_j
GB,United Kingdom,1979,top1_share,0.0664,999_j
GB,United Kingdom,1980,top1_share,0.0678,999_j
GB,United Kingdom,1981,top1_share,0.0678,999_j
GB,United Kingdom,1982,top1_share,0.0692,999_j
GB,United Kingdom,1983,top1_share,0.0688,999_j
GB,United Kingdom,1984,top1_share,0.0715,999_j
GB,United Kingdom,1985,top1_share,0.0731,999_j
GB,United Kingdom,1986,top1_share,0.0743,999_j
GB,United Kingdom,1987,top1_share,0.0765,999_j
GB,United Kingdom,1988,top1_share,0.083,999_j
GB,United Kingdom,1989,top1_share,0.0832,999_j
GB,United Kingdom,1990,top1_share,0.091,999_j
GB,United Kingdom,1991,top1_share,0.0954,999_j
GB,United Kingdom,1992,top1_share,0.0924,999_j
GB,United Kingdom,1993,top1_share,0.0972,999_j
GB,United Kingdom,1994,top1_share,0.0996,999_j
GB,United Kingdom,1995,top1_share,0.1012,999_j
GB,United Kingdom,1996,top1_share,0.1159,999_j
GB,United Kingdom,1997,top1_share,0.1208,999_j
GB,United Kingdom,1998,top1_share,0.1298,999_j
GB,United Kingdom,1999,top1_share,0.1215,999_j
GB,United Kingdom,2000,top1_share,0.1173,999_j
GB,United Kingdom,2001,top1_share,0.1164,999_j
GB,United Kingdom,2002,top1_share,0.12,999_j
GB,United Kingdom,2003,top1_share,0.1314,999_j
GB,United Kingdom,2004,top1_share,0.1297,999_j
GB,United Kingdom,2005,top1_share,0.1428,999_j
GB,United Kingdom,2006,top1_share,0.1467,999_j
GB,United Kingdom,2007,top1_share,0.1469,999_j
GB,United Kingdom,2008,top1_share,0.1407,999_j
GB,United Kingdom,2009,top1_share,0.1427,999_j
GB,United Kingdom,2010,top1_share,0.1229,999_j
GB,United Kingdom,2011,top1_share,0.1317,999_j
GB,United Kingdom,2012,top1_share,0.1276,999_j
GB,United Kingdom,2013,top1_share,0.1378,999_j
GB,United Kingdom,2014,top1_share,0.1332,999_j
GB,United Kingdom,2015,top1_share,0.123,999_j
GB,United Kingdom,2016,top1_share,0.1248,999_j
GB,United Kingdom,2017,top1_share,0.1344,999_j
GB,United Kingdom,2018,top1_share,0.1307,999_j
GB,United Kingdom,2019,top1_share,0.127,999_j
GB,United Kingdom,2020,top1_share,0.127,999_j
GB,United Kingdom,2021,top1_share,0.1291,999_j
GB,United Kingdom,2022,top1_share,0.1335,999_j
GB,United Kingdom,2023,top1_share,0.1308,999_j
GB,United Kingdom,2024,top1_share,0.1308,999_j
IN,India,1820,bottom50_share,0.1756,999_j
IN,India,1850,bottom50_share,0.1688,999_j
IN,India,1880,bottom50_share,0.1533,999_j
IN,India,1900,bottom50_share,0.1561,999_j
IN,India,1910,bottom50_share,0.1864,999_j
IN,India,1920,bottom50_share,0.1577,999_j
IN,India,1922,bottom50_share,0.1615,999_j
IN,India,1923,bottom50_share,0.1629,999_j
IN,India,1924,bottom50_share,0.1661,999_j
IN,India,1925,bottom50_share,0.1673,999_j
IN,India,1926,bottom50_share,0.1698,999_j
IN,India,1927,bottom50_share,0.1714,999_j
IN,India,1928,bottom50_share,0.173,999_j
IN,India,1929,bottom50_share,0.1757,999_j
IN,India,1930,bottom50_share,0.1764,999_j
IN,India,1931,bottom50_share,0.1747,999_j
IN,India,1932,bottom50_share,0.1743,999_j
IN,India,1933,bottom50_share,0.1721,999_j
IN,India,1934,bottom50_share,0.1715,999_j
IN,India,1935,bottom50_share,0.1711,999_j
IN,India,1936,bottom50_share,0.1705,999_j
IN,India,1937,bottom50_share,0.1698,999_j
IN,India,1938,bottom50_share,0.168,999_j
IN,India,1939,bottom50_share,0.1674,999_j
IN,India,1940,bottom50_share,0.1666,999_j
IN,India,1941,bottom50_share,0.1726,999_j
IN,India,1943,bottom50_share,0.1842,999_j
IN,India,1944,bottom50_share,0.1887,999_j
IN,India,1945,bottom50_share,0.1931,999_j
IN,India,1947,bottom50_share,0.2047,999_j
IN,India,1948,bottom50_share,0.2091,999_j
IN,India,1949,bottom50_share,0.2154,999_j
IN,India,1950,bottom50_share,0.2189,999_j
IN,India,1951,bottom50_share,0.1895,999_j
IN,India,1952,bottom50_share,0.1893,999_j
IN,India,1953,bottom50_share,0.1932,999_j
IN,India,1954,bottom50_share,0.1858,999_j
IN,India,1955,bottom50_share,0.1784,999_j
IN,India,1956,bottom50_share,0.1771,999_j
IN,India,1957,bottom50_share,0.1863,999_j
IN,India,1958,bottom50_share,0.1816,999_j
IN,India,1959,bottom50_share,0.1839,999_j
IN,India,1960,bottom50_share,0.1912,999_j
IN,India,1961,bottom50_share,0.1928,999_j
IN,India,1962,bottom50_share,0.1973,999_j
IN,India,1963,bottom50_share,0.2062,999_j
IN,India,1964,bottom50_share,0.204,999_j
IN,India,1965,bottom50_share,0.2035,999_j
IN,India,1966,bottom50_share,0.2028,999_j
IN,India,1967,bottom50_share,0.2021,999_j
IN,India,1968,bottom50_share,0.2034,999_j
IN,India,1969,bottom50_share,0.1992,999_j
IN,India,1970,bottom50_share,0.1985,999_j
IN,India,1971,bottom50_share,0.2059,999_j
IN,India,1972,bottom50_share,0.2075,999_j
IN,India,1973,bottom50_share,0.2083,999_j
IN,India,1974,bottom50_share,0.2076,999_j
IN,India,1975,bottom50_share,0.2066,999_j
IN,India,1976,bottom50_share,0.2053,999_j
IN,India,1977,bottom50_share,0.2054,999_j
IN,India,1978,bottom50_share,0.2063,999_j
IN,India,1979,bottom50_share,0.2103,999_j
IN,India,1980,bottom50_share,0.2121,999_j
IN,India,1981,bottom50_share,0.2139,999_j
IN,India,1982,bottom50_share,0.2154,999_j
IN,India,1983,bottom50_share,0.1983,999_j
IN,India,1984,bottom50_share,0.204,999_j
IN,India,1985,bottom50_share,0.1992,999_j
IN,India,1986,bottom50_share,0.198,999_j
IN,India,1987,bottom50_share,0.1996,999_j
IN,India,1988,bottom50_share,0.1965,999_j
IN,India,1989,bottom50_share,0.1965,999_j
IN,India,1990,bottom50_share,0.2027,999_j
IN,India,1991,bottom50_share,0.2011,999_j
IN,India,1992,bottom50_share,0.1982,999_j
IN,India,1993,bottom50_share,0.1933,999_j
IN,India,1994,bottom50_share,0.1887,999_j
IN,India,1995,bottom50_share,0.189,999_j
IN,India,1996,bottom50_share,0.1905,999_j
IN,India,1997,bottom50_share,0.1883,999_j
IN,India,1998,bottom50_share,0.187,999_j
IN,India,1999,bottom50_share,0.1864,999_j
IN,India,2000,bottom50_share,0.1854,999_j
IN,India,2001,bottom50_share,0.1814,999_j
IN,India,2002,bottom50_share,0.1773,999_j
IN,India,2003,bottom50_share,0.1732,999_j
IN,India,2004,bottom50_share,0.169,999_j
IN,India,2005,bottom50_share,0.1648,999_j
IN,India,2006,bottom50_share,0.1607,999_j
IN,India,2007,bottom50_share,0.1564,999_j
IN,India,2008,bottom50_share,0.1521,999_j
IN,India,2009,bottom50_share,0.1477,999_j
IN,India,2010,bottom50_share,0.1433,999_j
IN,India,2011,bottom50_share,0.1373,999_j
IN,India,2012,bottom50_share,0.1346,999_j
IN,India,2013,bottom50_share,0.1339,999_j
IN,India,2014,bottom50_share,0.1313,999_j
IN,India,2015,bottom50_share,0.1297,999_j
IN,India,2016,bottom50_share,0.1256,999_j
IN,India,2017,bottom50_share,0.1239,999_j
IN,India,2018,bottom50_share,0.1281,999_j
IN,India,2019,bottom50_share,0.1307,999_j
IN,India,2020,bottom50_share,0.1372,999_j
IN,India,2021,bottom50_share,0.1364,999_j
IN,India,2022,bottom50_share,0.1325,999_j
IN,India,2023,bottom50_share,0.1325,999_j
IN,India,2024,bottom50_share,0.1325,999_j
IN,India,1820,top10_share,0.48,999_j
IN,India,1850,top10_share,0.5,999_j
IN,India,1880,top10_share,0.546,999_j
IN,India,1900,top10_share,0.5376,999_j
IN,India,1910,top10_share,0.448,999_j
IN,India,1920,top10_share,0.5329,999_j
IN,India,1922,top10_share,0.5217,999_j
IN,India,1923,top10_share,0.5175,999_j
IN,India,1924,top10_share,0.508,999_j
IN,India,1925,top10_share,0.5044,999_j
IN,India,1926,top10_share,0.4971,999_j
IN,India,1927,top10_share,0.4925,999_j
IN,India,1928,top10_share,0.4876,999_j
IN,India,1929,top10_share,0.4796,999_j
IN,India,1930,top10_share,0.4777,999_j
IN,India,1931,top10_share,0.4826,999_j
IN,India,1932,top10_share,0.4836,999_j
IN,India,1933,top10_share,0.4904,999_j
IN,India,1934,top10_share,0.4919,999_j
IN,India,1935,top10_share,0.4931,999_j
IN,India,1936,top10_share,0.495,999_j
IN,India,1937,top10_share,0.497,999_j
IN,India,1938,top10_share,0.5025,999_j
IN,India,1939,top10_share,0.5042,999_j
IN,India,1940,top10_share,0.5067,999_j
IN,India,1941,top10_share,0.4888,999_j
IN,India,1943,top10_share,0.4544,999_j
IN,India,1944,top10_share,0.4411,999_j
IN,India,1945,top10_share,0.428,999_j
IN,India,1947,top10_share,0.3938,999_j
IN,India,1948,top10_share,0.3806,999_j
IN,India,1949,top10_share,0.362,999_j
IN,India,1950,top10_share,0.3517,999_j
IN,India,1951,top10_share,0.3742,999_j
IN,India,1952,top10_share,0.3692,999_j
IN,India,1953,top10_share,0.3684,999_j
IN,India,1954,top10_share,0.3877,999_j
IN,India,1955,top10_share,0.402,999_j
IN,India,1956,top10_share,0.4015,999_j
IN,India,1957,top10_share,0.3961,999_j
IN,India,1958,top10_share,0.397,999_j
IN,India,1959,top10_share,0.3866,999_j
IN,India,1960,top10_share,0.3795,999_j
IN,India,1961,top10_share,0.3808,999_j
IN,India,1962,top10_share,0.3789,999_j
IN,India,1963,top10_share,0.3556,999_j
IN,India,1964,top10_share,0.3652,999_j
IN,India,1965,top10_share,0.369,999_j
IN,India,1966,top10_share,0.3725,999_j
IN,India,1967,top10_share,0.3676,999_j
IN,India,1968,top10_share,0.3616,999_j
IN,India,1969,top10_share,0.3717,999_j
IN,India,1970,top10_share,0.3754,999_j
IN,India,1971,top10_share,0.3543,999_j
IN,India,1972,top10_share,0.3511,999_j
IN,India,1973,top10_share,0.3499,999_j
IN,India,1974,top10_share,0.3502,999_j
IN,India,1975,top10_share,0.3512,999_j
IN,India,1976,top10_share,0.3532,999_j
IN,India,1977,top10_share,0.351,999_j
IN,India,1978,top10_share,0.346,999_j
IN,India,1979,top10_share,0.3313,999_j
IN,India,1980,top10_share,0.3236,999_j
IN,India,1981,top10_share,0.3155,999_j
IN,India,1982,top10_share,0.3087,999_j
IN,India,1983,top10_share,0.3615,999_j
IN,India,1984,top10_share,0.3424,999_j
IN,India,1985,top10_share,0.3568,999_j
IN,India,1986,top10_share,0.3597,999_j
IN,India,1987,top10_share,0.3537,999_j
IN,India,1988,top10_share,0.363,999_j
IN,India,1989,top10_share,0.3634,999_j
IN,India,1990,top10_share,0.344,999_j
IN,India,1991,top10_share,0.3502,999_j
IN,India,1992,top10_share,0.3599,999_j
IN,India,1993,top10_share,0.3767,999_j
IN,India,1994,top10_share,0.3922,999_j
IN,India,1995,top10_share,0.3928,999_j
IN,India,1996,top10_share,0.3894,999_j
IN,India,1997,top10_share,0.3975,999_j
IN,India,1998,top10_share,0.4025,999_j
IN,India,1999,top10_share,0.4052,999_j
IN,India,2000,top10_share,0.409,999_j
IN,India,2001,top10_share,0.4199,999_j
IN,India,2002,top10_share,0.431,999_j
IN,India,2003,top10_share,0.4423,999_j
IN,India,2004,top10_share,0.4538,999_j
IN,India,2005,top10_share,0.4655,999_j
IN,India,2006,top10_share,0.4782,999_j
IN,India,2007,top10_share,0.4913,999_j
IN,India,2008,top10_share,0.5046,999_j
IN,India,2009,top10_share,0.5183,999_j
IN,India,2010,top10_share,0.5321,999_j
IN,India,2011,top10_share,0.5517,999_j
IN,India,2012,top10_share,0.5603,999_j
IN,India,2013,top10_share,0.5627,999_j
IN,India,2014,top10_share,0.5713,999_j
IN,India,2015,top10_share,0.5777,999_j
IN,India,2016,top10_share,0.5923,999_j
IN,India,2017,top10_share,0.5987,999_j
IN,India,2018,top10_share,0.5893,999_j
IN,India,2019,top10_share,0.587,999_j
IN,India,2020,top10_share,0.5802,999_j
IN,India,2021,top10_share,0.5819,999_j
IN,India,2022,top10_share,0.5889,999_j
IN,India,2023,top10_share,0.5889,999_j
IN,India,2024,top10_share,0.5889,999_j
IN,India,1820,top1_share,0.16,999_j
IN,India,1850,top1_share,0.18,999_j
IN,India,1880,top1_share,0.182,999_j
IN,India,1900,top1_share,0.168,999_j
IN,India,1910,top1_share,0.14,999_j
IN,India,1920,top1_share,0.1665,999_j
IN,India,1922,top1_share,0.1602,999_j
IN,India,1923,top1_share,0.1595,999_j
IN,India,1924,top1_share,0.1498,999_j
IN,India,1925,top1_share,0.1499,999_j
IN,India,1926,top1_share,0.144,999_j
IN,India,1927,top1_share,0.1425,999_j
IN,India,1928,top1_share,0.1407,999_j
IN,India,1929,top1_share,0.1335,999_j
IN,India,1930,top1_share,0.1365,999_j
IN,India,1931,top1_share,0.1457,999_j
IN,India,1932,top1_share,0.1485,999_j
IN,India,1933,top1_share,0.1606,999_j
IN,India,1934,top1_share,0.1642,999_j
IN,India,1935,top1_share,0.1673,999_j
IN,India,1936,top1_share,0.1714,999_j
IN,India,1937,top1_share,0.1759,999_j
IN,India,1938,top1_share,0.1859,999_j
IN,India,1939,top1_share,0.1898,999_j
IN,India,1940,top1_share,0.1949,999_j
IN,India,1941,top1_share,0.1834,999_j
IN,India,1943,top1_share,0.1628,999_j
IN,India,1944,top1_share,0.1584,999_j
IN,India,1945,top1_share,0.1543,999_j
IN,India,1947,top1_share,0.1343,999_j
IN,India,1948,top1_share,0.1299,999_j
IN,India,1949,top1_share,0.1178,999_j
IN,India,1950,top1_share,0.1172,999_j
IN,India,1951,top1_share,0.1177,999_j
IN,India,1952,top1_share,0.1208,999_j
IN,India,1953,top1_share,0.1137,999_j
IN,India,1954,top1_share,0.1285,999_j
IN,India,1955,top1_share,0.1394,999_j
IN,India,1956,top1_share,0.1408,999_j
IN,India,1957,top1_share,0.1444,999_j
IN,India,1958,top1_share,0.1394,999_j
IN,India,1959,top1_share,0.1328,999_j
IN,India,1960,top1_share,0.1354,999_j
IN,India,1961,top1_share,0.1303,999_j
IN,India,1962,top1_share,0.1291,999_j
IN,India,1963,top1_share,0.1256,999_j
IN,India,1964,top1_share,0.1233,999_j
IN,India,1965,top1_share,0.1299,999_j
IN,India,1966,top1_share,0.1326,999_j
IN,India,1967,top1_share,0.1294,999_j
IN,India,1968,top1_share,0.1246,999_j
IN,India,1969,top1_share,0.1328,999_j
IN,India,1970,top1_share,0.1331,999_j
IN,India,1971,top1_share,0.1171,999_j
IN,India,1972,top1_share,0.1129,999_j
IN,India,1973,top1_share,0.1054,999_j
IN,India,1974,top1_share,0.1042,999_j
IN,India,1975,top1_share,0.107,999_j
IN,India,1976,top1_share,0.1056,999_j
IN,India,1977,top1_share,0.1001,999_j
IN,India,1978,top1_share,0.0952,999_j
IN,India,1979,top1_share,0.0824,999_j
IN,India,1980,top1_share,0.0754,999_j
IN,India,1981,top1_share,0.0688,999_j
IN,India,1982,top1_share,0.0628,999_j
IN,India,1983,top1_share,0.1057,999_j
IN,India,1984,top1_share,0.0912,999_j
IN,India,1985,top1_share,0.1072,999_j
IN,India,1986,top1_share,0.1109,999_j
IN,India,1987,top1_share,0.1059,999_j
IN,India,1988,top1_share,0.114,999_j
IN,India,1989,top1_share,0.1131,999_j
IN,India,1990,top1_share,0.1074,999_j
IN,India,1991,top1_share,0.1044,999_j
IN,India,1992,top1_share,0.1027,999_j
IN,India,1993,top1_share,0.1279,999_j
IN,India,1994,top1_share,0.1267,999_j
IN,India,1995,top1_share,0.1335,999_j
IN,India,1996,top1_share,0.1356,999_j
IN,India,1997,top1_share,0.1419,999_j
IN,India,1998,top1_share,0.1473,999_j
IN,India,1999,top1_share,0.1508,999_j
IN,India,2000,top1_share,0.1551,999_j
IN,India,2001,top1_share,0.1629,999_j
IN,India,2002,top1_share,0.171,999_j
IN,India,2003,top1_share,0.1794,999_j
IN,India,2004,top1_share,0.1881,999_j
IN,India,2005,top1_share,0.1971,999_j
IN,India,2006,top1_share,0.201,999_j
IN,India,2007,top1_share,0.205,999_j
IN,India,2008,top1_share,0.2088,999_j
IN,India,2009,top1_share,0.2127,999_j
IN,India,2010,top1_share,0.2164,999_j
IN,India,2011,top1_share,0.2154,999_j
IN,India,2012,top1_share,0.217,999_j
IN,India,2013,top1_share,0.22,999_j
IN,India,2014,top1_share,0.2173,999_j
IN,India,2015,top1_share,0.221,999_j
IN,India,2016,top1_share,0.2264,999_j
IN,India,2017,top1_share,0.2265,999_j
IN,India,2018,top1_share,0.2278,999_j
IN,India,2019,top1_share,0.2203,999_j
IN,India,2020,top1_share,0.2199,999_j
IN,India,2021,top1_share,0.2213,999_j
IN,India,2022,top1_share,0.2307,999_j
IN,India,2023,top1_share,0.2307,999_j
IN,India,2024,top1_share,0.2307,999_j
SE,Sweden,1820,bottom50_share,0.17,999_j
SE,Sweden,1850,bottom50_share,0.165,999_j
SE,Sweden,1880,bottom50_share,0.16,999_j
SE,Sweden,1900,bottom50_share,0.165,999_j
SE,Sweden,1903,bottom50_share,0.1688,999_j
SE,Sweden,1907,bottom50_share,0.1704,999_j
SE,Sweden,1910,bottom50_share,0.175,999_j
SE,Sweden,1911,bottom50_share,0.1766,999_j
SE,Sweden,1912,bottom50_share,0.1787,999_j
SE,Sweden,1916,bottom50_share,0.1827,999_j
SE,Sweden,1919,bottom50_share,0.1895,999_j
SE,Sweden,1920,bottom50_share,0.194,999_j
SE,Sweden,1930,bottom50_share,0.2095,999_j
SE,Sweden,1934,bottom50_share,0.2158,999_j
SE,Sweden,1935,bottom50_share,0.216,999_j
SE,Sweden,1940,bottom50_share,0.2229,999_j
SE,Sweden,1941,bottom50_share,0.2257,999_j
SE,Sweden,1943,bottom50_share,0.2296,999_j
SE,Sweden,1944,bottom50_share,0.2326,999_j
SE,Sweden,1945,bottom50_share,0.2359,999_j
SE,Sweden,1946,bottom50_share,0.2369,999_j
SE,Sweden,1947,bottom50_share,0.2414,999_j
SE,Sweden,1948,bottom50_share,0.2451,999_j
SE,Sweden,1949,bottom50_share,0.2479,999_j
SE,Sweden,1950,bottom50_share,0.2499,999_j
SE,Sweden,1951,bottom50_share,0.2517,999_j
SE,Sweden,1952,bottom50_share,0.2526,999_j
SE,Sweden,1953,bottom50_share,0.2549,999_j
SE,Sweden,1954,bottom50_share,0.2559,999_j
SE,Sweden,1955,bottom50_share,0.2569,999_j
SE,Sweden,1956,bottom50_share,0.2589,999_j
SE,Sweden,1957,bottom50_share,0.2596,999_j
SE,Sweden,1958,bottom50_share,0.2606,999_j
SE,Sweden,1959,bottom50_share,0.2612,999_j
SE,Sweden,1960,bottom50_share,0.2627,999_j
SE,Sweden,1961,bottom50_share,0.2632,999_j
SE,Sweden,1962,bottom50_share,0.2643,999_j
SE,Sweden,1963,bottom50_share,0.2643,999_j
SE,Sweden,1964,bottom50_share,0.2652,999_j
SE,Sweden,1965,bottom50_share,0.2664,999_j
SE,Sweden,1966,bottom50_share,0.2663,999_j
SE,Sweden,1967,bottom50_share,0.2669,999_j
SE,Sweden,1968,bottom50_share,0.2683,999_j
SE,Sweden,1969,bottom50_share,0.2677,999_j
SE,Sweden,1970,bottom50_share,0.2665,999_j
SE,Sweden,1971,bottom50_share,0.2707,999_j
SE,Sweden,1972,bottom50_share,0.2727,999_j
SE,Sweden,1973,bottom50_share,0.2716,999_j
SE,Sweden,1974,bottom50_share,0.2728,999_j
SE,Sweden,1975,bottom50_share,0.2747,999_j
SE,Sweden,1976,bottom50_share,0.2746,999_j
SE,Sweden,1977,bottom50_share,0.276,999_j
SE,Sweden,1978,bottom50_share,0.2773,999_j
SE,Sweden,1979,bottom50_share,0.2784,999_j
SE,Sweden,1980,bottom50_share,0.2659,999_j
SE,Sweden,1981,bottom50_share,0.2695,999_j
SE,Sweden,1982,bottom50_share,0.2653,999_j
SE,Sweden,1983,bottom50_share,0.2636,999_j
SE,Sweden,1984,bottom50_share,0.2614,999_j
SE,Sweden,1985,bottom50_share,0.2614,999_j
SE,Sweden,1986,bottom50_share,0.2608,999_j
SE,Sweden,1987,bottom50_share,0.2616,999_j
SE,Sweden,1988,bottom50_share,0.2596,999_j
SE,Sweden,1989,bottom50_share,0.2618,999_j
SE,Sweden,1990,bottom50_share,0.2673,999_j
SE,Sweden,1991,bottom50_share,0.2627,999_j
SE,Sweden,1992,bottom50_share,0.2645,999_j
SE,Sweden,1993,bottom50_share,0.2606,999_j
SE,Sweden,1994,bottom50_share,0.2484,999_j
SE,Sweden,1995,bottom50_share,0.2479,999_j
SE,Sweden,1996,bottom50_share,0.2498,999_j
SE,Sweden,1997,bottom50_share,0.244,999_j
SE,Sweden,1998,bottom50_share,0.2432,999_j
SE,Sweden,1999,bottom50_share,0.2417,999_j
SE,Sweden,2000,bottom50_share,0.2529,999_j
SE,Sweden,2001,bottom50_share,0.2553,999_j
SE,Sweden,2002,bottom50_share,0.255,999_j
SE,Sweden,2003,bottom50_share,0.2503,999_j
SE,Sweden,2004,bottom50_share,0.2486,999_j
SE,Sweden,2005,bottom50_share,0.242,999_j
SE,Sweden,2006,bottom50_share,0.2382,999_j
SE,Sweden,2007,bottom50_share,0.2355,999_j
SE,Sweden,2008,bottom50_share,0.2374,999_j
SE,Sweden,2009,bottom50_share,0.2378,999_j
SE,Sweden,2010,bottom50_share,0.2278,999_j
SE,Sweden,2011,bottom50_share,0.2314,999_j
SE,Sweden,2012,bottom50_share,0.2455,999_j
SE,Sweden,2013,bottom50_share,0.2443,999_j
SE,Sweden,2014,bottom50_share,0.2399,999_j
SE,Sweden,2015,bottom50_share,0.2353,999_j
SE,Sweden,2016,bottom50_share,0.243,999_j
SE,Sweden,2017,bottom50_share,0.2408,999_j
SE,Sweden,2018,bottom50_share,0.2424,999_j
SE,Sweden,2019,bottom50_share,0.239,999_j
SE,Sweden,2020,bottom50_share,0.239,999_j
SE,Sweden,2021,bottom50_share,0.2398,999_j
SE,Sweden,2022,bottom50_share,0.2417,999_j
SE,Sweden,2023,bottom50_share,0.2442,999_j
SE,Sweden,2024,bottom50_share,0.2442,999_j
SE,Sweden,1820,top10_share,0.495,999_j
SE,Sweden,1850,top10_share,0.5021,999_j
SE,Sweden,1880,top10_share,0.5147,999_j
SE,Sweden,1900,top10_share,0.5192,999_j
SE,Sweden,1903,top10_share,0.5085,999_j
SE,Sweden,1907,top10_share,0.5045,999_j
SE,Sweden,1910,top10_share,0.4917,999_j
SE,Sweden,1911,top10_share,0.4817,999_j
SE,Sweden,1912,top10_share,0.4699,999_j
SE,Sweden,1916,top10_share,0.4367,999_j
SE,Sweden,1919,top10_share,0.4004,999_j
SE,Sweden,1920,top10_share,0.381,999_j
SE,Sweden,1930,top10_share,0.3955,999_j
SE,Sweden,1934,top10_share,0.377,999_j
SE,Sweden,1935,top10_share,0.3762,999_j
SE,Sweden,1940,top10_share,0.3556,999_j
SE,Sweden,1941,top10_share,0.3509,999_j
SE,Sweden,1943,top10_share,0.3458,999_j
SE,Sweden,1944,top10_share,0.3402,999_j
SE,Sweden,1945,top10_share,0.334,999_j
SE,Sweden,1946,top10_share,0.334,999_j
SE,Sweden,1947,top10_share,0.3243,999_j
SE,Sweden,1948,top10_share,0.317,999_j
SE,Sweden,1949,top10_share,0.312,999_j
SE,Sweden,1950,top10_share,0.3091,999_j
SE,Sweden,1951,top10_share,0.3075,999_j
SE,Sweden,1952,top10_share,0.3078,999_j
SE,Sweden,1953,top10_share,0.3046,999_j
SE,Sweden,1954,top10_share,0.3049,999_j
SE,Sweden,1955,top10_share,0.3053,999_j
SE,Sweden,1956,top10_share,0.3029,999_j
SE,Sweden,1957,top10_share,0.3041,999_j
SE,Sweden,1958,top10_share,0.3043,999_j
SE,Sweden,1959,top10_share,0.3058,999_j
SE,Sweden,1960,top10_share,0.3045,999_j
SE,Sweden,1961,top10_share,0.3028,999_j
SE,Sweden,1962,top10_share,0.2995,999_j
SE,Sweden,1963,top10_share,0.2991,999_j
SE,Sweden,1964,top10_share,0.2963,999_j
SE,Sweden,1965,top10_share,0.2928,999_j
SE,Sweden,1966,top10_share,0.2924,999_j
SE,Sweden,1967,top10_share,0.2906,999_j
