sale_date,sale_price,class,class_description,property_group,city,zip_code,township_name,municipality,chicago_community_area,latitude,longitude,year_built,building_sqft,land_sqft,bedrooms,rooms,full_baths,half_baths,deed_type,is_multisale,num_parcels_sale,filter_same_sale_within_365,filter_less_than_10k,filter_deed_type
2025-08-19,375000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,NEAR SOUTH SIDE,41.857,-87.619,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,376000,299,Condominium,Condominium,CHICAGO,60607,South Chicago,CITY OF CHICAGO,LOOP,41.877,-87.635,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,376000,299,Condominium,Condominium,CHICAGO,60607,South Chicago,CITY OF CHICAGO,LOOP,41.877,-87.635,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,382900,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,EVERGREEN PARK,60805,Worth,VILLAGE OF EVERGREEN PARK,,41.727,-87.718,1955,1427,8100,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,385000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,BROOKFIELD,60513,Proviso,VILLAGE OF BROOKFIELD,,41.825,-87.858,1930,1843,3750,3,8,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,385000,299,Condominium,Condominium,ARLINGTON HEIGHTS,60004,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.113,-87.948,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,390000,299,Condominium,Condominium,ELK GROVE VILLAGE,60007,Schaumburg,VILLAGE OF ELK GROVE VILLAGE,,42.014,-88.050,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,392500,299,Condominium,Condominium,CHICAGO,60618,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.933,-87.687,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,394000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,AUBURN GRESHAM,41.738,-87.666,1923,1530,3625,3,7,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,395000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60630,Jefferson,CITY OF CHICAGO,PORTAGE PARK,41.962,-87.749,1916,1300,4260,3,5,1,0,Executor,FALSE,1,FALSE,FALSE,TRUE
2025-08-19,399500,299,Condominium,Condominium,GLENVIEW,60025,Northfield,VILLAGE OF GLENVIEW,,42.083,-87.796,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,400000,299,Condominium,Condominium,CHICAGO,60618,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.933,-87.687,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,405000,299,Condominium,Condominium,INDIAN HEAD PARK,60525,Lyons,VILLAGE OF INDIAN HEAD PARK,,41.771,-87.894,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,405000,299,Condominium,Condominium,INDIAN HEAD PARK,60525,Lyons,VILLAGE OF INDIAN HEAD PARK,,41.771,-87.894,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,4053857,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.920,-87.657,,,,,,,,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,410000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60623,West Chicago,CITY OF CHICAGO,SOUTH LAWNDALE,41.851,-87.719,1888,1926,6000,4,8,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,412000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60649,Hyde Park,CITY OF CHICAGO,SOUTH SHORE,41.770,-87.583,1935,7734,7500,18,36,6,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,415000,299,Condominium,Condominium,CHICAGO,60601,South Chicago,CITY OF CHICAGO,LOOP,41.886,-87.615,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,420000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.894,-87.642,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,420000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.894,-87.642,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,424900,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,ELK GROVE VILLAGE,60007,Elk Grove,VILLAGE OF ELK GROVE VILLAGE,,41.999,-87.985,1964,1748,9930,3,6,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,425000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BUFFALO GROVE,60089,Wheeling,VILLAGE OF BUFFALO GROVE,,42.130,-87.974,1972,1703,7245,4,7,2,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,435000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,ELMWOOD PARK,60707,Leyden,VILLAGE OF ELMWOOD PARK,,41.912,-87.817,1949,1902,4948,4,6,2,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,435000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,OAK PARK,60304,Oak Park,VILLAGE OF OAK PARK,,41.866,-87.803,1953,1200,5666,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,439000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,NEAR SOUTH SIDE,41.859,-87.623,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,439000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,NEAR SOUTH SIDE,41.859,-87.623,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,449000,299,Condominium,Condominium,CHICAGO,60610,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.908,-87.637,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,449000,299,Condominium,Condominium,CHICAGO,60610,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.908,-87.637,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,45000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60636,Lake,CITY OF CHICAGO,WEST ENGLEWOOD,41.775,-87.677,1913,756,4000,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,455000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,LA GRANGE,60525,Lyons,VILLAGE OF LA GRANGE,,41.805,-87.866,1921,2131,6250,4,8,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,455000,299,Condominium,Condominium,CHICAGO,60611,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.892,-87.613,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,460000,299,Condominium,Condominium,GLENVIEW,60025,Northfield,VILLAGE OF GLENVIEW,,42.088,-87.808,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,462000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60634,Jefferson,CITY OF CHICAGO,DUNNING,41.949,-87.832,1940,1459,3720,3,7,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,465000,299,Condominium,Condominium,CHICAGO,60611,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.899,-87.623,,,,,,,,Executor,FALSE,1,FALSE,FALSE,TRUE
2025-08-19,480000,299,Condominium,Condominium,CHICAGO,60607,West Chicago,CITY OF CHICAGO,NEAR WEST SIDE,41.881,-87.650,,,,,,,,Trustee,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,480000,299,Condominium,Condominium,CHICAGO,60607,West Chicago,CITY OF CHICAGO,NEAR WEST SIDE,41.881,-87.650,,,,,,,,Trustee,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,485000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60625,Jefferson,CITY OF CHICAGO,LINCOLN SQUARE,41.977,-87.699,1954,1080,3750,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,485000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,CHICAGO,60625,Lake View,CITY OF CHICAGO,LINCOLN SQUARE,41.971,-87.680,1915,1897,3172,4,7,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,490400,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,ORLAND PARK,60467,Orland,VILLAGE OF ORLAND PARK,,41.560,-87.900,2001,1849,2771,3,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,492000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,ELK GROVE VILLAGE,60007,Elk Grove,VILLAGE OF ELK GROVE VILLAGE,,42.000,-88.009,1968,2088,11635,4,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,510000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60647,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.918,-87.688,1887,2070,2808,4,10,3,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,515000,208,"Two or more story residence, up to 62 years, 3,801 to 4,999 sq. ft.",Single-Family,OLYMPIA FIELDS,60461,Rich,VILLAGE OF OLYMPIA FIELDS,,41.524,-87.697,1989,4365,16982,5,12,3,2,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,520000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,GLENVIEW,60025,Maine,UNINCORPORATED,,42.057,-87.816,1958,2203,7605,5,9,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,525000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,SKOKIE,60076,Niles,VILLAGE OF SKOKIE,,42.019,-87.745,1966,1299,4917,3,6,1,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,525000,299,Condominium,Condominium,CHICAGO,60647,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.919,-87.706,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,526250,299,Condominium,Condominium,CHICAGO,60642,West Chicago,CITY OF CHICAGO,WEST TOWN,41.899,-87.658,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,545000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60624,West Chicago,CITY OF CHICAGO,WEST GARFIELD PARK,41.877,-87.730,1927,5613,3025,13,21,6,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,548000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60634,Jefferson,CITY OF CHICAGO,DUNNING,41.951,-87.779,1921,1679,4314,4,7,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,549000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,CHICAGO,60643,Lake,CITY OF CHICAGO,MORGAN PARK,41.695,-87.664,2025,2668,7500,5,9,3,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,55000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60628,Lake,CITY OF CHICAGO,ROSELAND,41.705,-87.637,1907,798,3125,2,4,1,0,Quit claim,FALSE,1,FALSE,FALSE,TRUE
2025-08-19,550000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,ARLINGTON HEIGHTS,60004,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.079,-87.962,1957,1689,6100,4,7,1,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,560000,299,Condominium,Condominium,CHICAGO,60640,Lake View,CITY OF CHICAGO,UPTOWN,41.975,-87.667,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,575000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,MORTON GROVE,60053,Niles,VILLAGE OF MORTON GROVE,,42.043,-87.774,1959,1330,5625,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,579900,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,CHICAGO,60651,West Chicago,CITY OF CHICAGO,HUMBOLDT PARK,41.898,-87.729,2025,2089,3810,4,10,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,580000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60639,Jefferson,CITY OF CHICAGO,BELMONT CRAGIN,41.925,-87.761,1924,2540,5080,6,12,2,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,590000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.894,-87.640,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-08-19,590000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.894,-87.640,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-08-19,590000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.894,-87.640,,,,,,,,Warranty,TRUE,3,FALSE,FALSE,FALSE
2025-08-19,599000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,CHICAGO,60631,Jefferson,CITY OF CHICAGO,NORWOOD PARK,41.990,-87.807,1912,1920,6350,3,8,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,610000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60646,Jefferson,CITY OF CHICAGO,FOREST GLEN,41.991,-87.754,1941,1561,5625,3,6,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,615000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.134,-88.082,1998,2742,10200,3,7,2,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,615000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,TINLEY PARK,,Orland,VILLAGE OF TINLEY PARK,,41.571,-87.808,1994,3787,11246,4,9,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,635000,299,Condominium,Condominium,CHICAGO,60647,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.919,-87.688,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,65000,299,Condominium,Condominium,LANSING,60438,Thornton,VILLAGE OF LANSING,,41.577,-87.561,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,655000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,HOFFMAN ESTATES,60192,Hanover,VILLAGE OF HOFFMAN ESTATES,,42.048,-88.215,2004,3505,15273,4,9,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,670000,299,Condominium,Condominium,CHICAGO,60642,West Chicago,CITY OF CHICAGO,WEST TOWN,41.908,-87.667,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,675000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60612,West Chicago,CITY OF CHICAGO,WEST TOWN,41.893,-87.681,1890,2207,2952,4,10,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,690000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,LINCOLNWOOD,60712,Niles,VILLAGE OF LINCOLNWOOD,,42.015,-87.731,1957,2035,6396,4,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,70000,210,"Old style townhouse, over 62 years",Single-Family,CHICAGO,60619,Hyde Park,CITY OF CHICAGO,ROSELAND,41.728,-87.624,1944,940,3300,2,5,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,706875,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.090,-88.067,1972,2294,12563,5,9,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,715000,299,Condominium,Condominium,CHICAGO,60610,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.910,-87.627,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,75000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60628,Lake,CITY OF CHICAGO,ROSELAND,41.695,-87.627,1898,1022,3125,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,750000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,OAK PARK,60302,Oak Park,VILLAGE OF OAK PARK,,41.883,-87.794,1898,4503,3771,9,18,3,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,76300,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,DOLTON,60419,Thornton,VILLAGE OF DOLTON,,41.626,-87.618,1954,1286,5124,3,6,1,0,Quit claim,FALSE,1,FALSE,FALSE,TRUE
2025-08-19,770000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,LINCOLNWOOD,60712,Niles,VILLAGE OF LINCOLNWOOD,,42.013,-87.736,1953,1549,5497,3,6,2,1,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,770000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,LINCOLNWOOD,60712,Niles,VILLAGE OF LINCOLNWOOD,,42.013,-87.736,1953,1549,5605,3,6,2,1,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-08-19,778000,299,Condominium,Condominium,CHICAGO,60647,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.923,-87.689,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,846000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,CHICAGO,60613,Lake View,CITY OF CHICAGO,LAKE VIEW,41.954,-87.671,1996,1734,951,2,6,3,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,855000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,PARK RIDGE,60068,Maine,CITY OF PARK RIDGE,,42.031,-87.850,1964,2636,7986,4,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,860000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,OAK PARK,60302,Oak Park,VILLAGE OF OAK PARK,,41.896,-87.805,1895,3438,6398,5,8,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,86500,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,AUBURN GRESHAM,41.757,-87.666,1972,950,3002,2,4,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,895000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,ARLINGTON HEIGHTS,60005,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.079,-87.978,1962,2615,8844,5,9,3,0,Executor,TRUE,2,FALSE,FALSE,TRUE
2025-08-19,895000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,ARLINGTON HEIGHTS,60005,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.079,-87.978,1962,2615,8976,5,9,3,0,Executor,TRUE,2,FALSE,FALSE,TRUE
2025-08-19,90000,299,Condominium,Condominium,CALUMET CITY,60409,Thornton,CITY OF CALUMET CITY,,41.597,-87.573,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,900000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,OAK PARK,60302,Oak Park,VILLAGE OF OAK PARK,,41.907,-87.784,1925,2048,6403,5,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,902000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,NORTHBROOK,60062,Northfield,VILLAGE OF NORTHBROOK,,42.125,-87.858,1979,2950,16980,4,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,960000,299,Condominium,Condominium,OAK PARK,60302,Oak Park,VILLAGE OF OAK PARK,,41.889,-87.793,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,97000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60617,Hyde Park,CITY OF CHICAGO,CALUMET HEIGHTS,41.732,-87.582,1951,1033,3802,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-19,995000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60615,Hyde Park,CITY OF CHICAGO,GRAND BOULEVARD,41.804,-87.620,2025,4161,7797,9,15,6,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1000000,299,Condominium,Condominium,CHICAGO,60611,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.900,-87.625,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1025000,207,"Two or more story residence, up to 62 years, up to 2,000 sq. ft.",Single-Family,CHICAGO,60647,West Chicago,CITY OF CHICAGO,WEST TOWN,41.913,-87.698,2016,1862,2500,3,6,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,103000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,COUNTRY CLUB HILLS,60478,Bremen,CITY OF COUNTRY CLUB HILLS,,41.564,-87.724,1957,1113,20000,3,5,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1030600,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.937,-87.662,1888,2650,3125,5,13,3,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,103500,299,Condominium,Condominium,CHICAGO,60605,South Chicago,CITY OF CHICAGO,LOOP,41.873,-87.630,,,,,,,,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,105000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,HARVEY,60426,Thornton,CITY OF HARVEY,,41.620,-87.671,1956,1367,6300,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1050000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,WILMETTE,60091,New Trier,VILLAGE OF WILMETTE,,42.079,-87.749,1946,2715,7920,7,11,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1090000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.942,-87.673,1895,2891,3125,6,13,4,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,118250,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,PARK FOREST,60466,Rich,VILLAGE OF PARK FOREST,,41.490,-87.696,1956,1088,7702,3,7,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1189000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60645,Rogers Park,CITY OF CHICAGO,WEST RIDGE,42.010,-87.684,1905,1113,8600,3,5,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,119500,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60636,Lake,CITY OF CHICAGO,WEST ENGLEWOOD,41.793,-87.656,1925,940,3125,2,4,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1200000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,OAK PARK,60302,Oak Park,VILLAGE OF OAK PARK,,41.886,-87.791,1899,2810,8750,5,9,3,1,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1212000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60660,Lake View,CITY OF CHICAGO,EDGEWATER,41.985,-87.668,1914,3738,4080,6,15,3,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,125000,212,"Two to six mixed-use apartments, any age, up to 20,000 sq. ft.",Multi-Family,CHICAGO,60609,Lake,CITY OF CHICAGO,NEW CITY,41.808,-87.674,1914,2400,3000,4,7,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1275000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,GLENCOE,60022,New Trier,VILLAGE OF GLENCOE,,42.122,-87.757,1935,3129,7000,5,9,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1280000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,OAK PARK,60302,Oak Park,VILLAGE OF OAK PARK,,41.906,-87.798,1931,3594,8000,4,10,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,128688,299,Condominium,Condominium,EVANSTON,60202,Evanston,CITY OF EVANSTON,,42.022,-87.679,,,,,,,,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1336500,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60614,Lake View,CITY OF CHICAGO,LINCOLN PARK,41.931,-87.650,1889,2362,3100,4,9,3,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1375000,278,"Two or more story residence, up to 62 years, 2,001 to 3,800 sq. ft.",Single-Family,CHICAGO,60640,Lake View,CITY OF CHICAGO,LINCOLN SQUARE,41.978,-87.679,2005,2720,3125,4,8,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,138000,299,Condominium,Condominium,CHICAGO,60640,Lake View,CITY OF CHICAGO,UPTOWN,41.973,-87.652,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,138500,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,CHICAGO,60628,Lake,CITY OF CHICAGO,WASHINGTON HEIGHTS,41.717,-87.640,1946,2611,4750,3,6,1,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,140000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60652,Lake,CITY OF CHICAGO,ASHBURN,41.753,-87.708,1951,1164,5040,3,5,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-08-20,1500000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,WESTERN SPRINGS,60558,Lyons,VILLAGE OF WESTERN SPRINGS,,41.816,-87.911,1951,3554,9600,4,10,3,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
