y1_year,y2_year,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
2012,2013,11,27,MN,Minnesota,190,221,18411
2012,2013,11,45,SC,South Carolina,183,242,7681
2012,2013,11,29,MO,Missouri,152,187,9599
2012,2013,11,41,OR,Oregon,139,168,6543
2012,2013,11,18,IN,Indiana,135,164,7694
2012,2013,11,01,AL,Alabama,129,185,5724
2012,2013,11,22,LA,Louisiana,122,160,6075
2012,2013,11,21,KY,Kentucky,110,144,4336
2012,2013,11,10,DE,Delaware,107,140,7918
2012,2013,11,44,RI,Rhode Island,86,104,6311
2012,2013,11,35,NM,New Mexico,84,113,6518
2012,2013,11,32,NV,Nevada,82,108,3977
2012,2013,11,20,KS,Kansas,76,100,3005
2012,2013,11,28,MS,Mississippi,75,115,2994
2012,2013,11,33,NH,New Hampshire,74,92,6531
2012,2013,11,54,WV,West Virginia,72,99,4544
2012,2013,11,23,ME,Maine,70,92,3931
2012,2013,11,15,HI,Hawaii,69,117,5081
2012,2013,11,50,VT,Vermont,62,72,3550
2012,2013,11,19,IA,Iowa,62,73,2815
2012,2013,11,40,OK,Oklahoma,59,102,3118
2012,2013,11,49,UT,Utah,50,76,2595
2012,2013,11,05,AR,Arkansas,49,58,3143
2012,2013,11,31,NE,Nebraska,43,65,2321
2012,2013,11,30,MT,Montana,34,44,1817
2012,2013,11,02,AK,Alaska,31,45,1951
2012,2013,11,46,SD,South Dakota,24,26,1114
2012,2013,11,16,ID,Idaho,24,28,1085
2012,2013,11,38,ND,North Dakota,19,32,861
2012,2013,11,56,WY,Wyoming,17,24,953
2012,2013,12,96,FL,FL Total Migration US and Foreign,314948,586198,25367655
2012,2013,12,97,FL,FL Total Migration US,306663,567274,24819946
2012,2013,12,98,FL,FL Total Migration Foreign,8285,18924,547709
2012,2013,12,12,FL,FL Non-migrants,6941526,14176739,450063746
2012,2013,12,36,NY,New York,32672,57766,2652738
2012,2013,12,13,GA,Georgia,23810,45916,1685340
2012,2013,12,48,TX,Texas,20324,37441,1272370
2012,2013,12,34,NJ,New Jersey,15050,27875,1454273
2012,2013,12,42,PA,Pennsylvania,13893,25209,1140397
2012,2013,12,37,NC,North Carolina,13741,27249,760968
2012,2013,12,06,CA,California,13617,24609,1193202
2012,2013,12,51,VA,Virginia,12640,24823,1120840
2012,2013,12,39,OH,Ohio,12471,22692,1031808
2012,2013,12,17,IL,Illinois,11759,21652,1621381
2012,2013,12,26,MI,Michigan,10515,18768,784530
2012,2013,12,25,MA,Massachusetts,9474,16360,1097063
2012,2013,12,47,TN,Tennessee,9068,17358,539135
2012,2013,12,57,FR,Foreign,8285,18924,547709
2012,2013,12,24,MD,Maryland,7947,14501,944632
2012,2013,12,01,AL,Alabama,7254,14422,424170
2012,2013,12,09,CT,Connecticut,6906,12591,1439485
2012,2013,12,18,IN,Indiana,6662,12538,441546
2012,2013,12,45,SC,South Carolina,6482,12313,323092
2012,2013,12,08,CO,Colorado,4888,9079,337852
2012,2013,12,29,MO,Missouri,4467,8398,345708
2012,2013,12,21,KY,Kentucky,4354,8458,284540
2012,2013,12,53,WA,Washington,4319,8008,259338
2012,2013,12,04,AZ,Arizona,4317,7652,213786
2012,2013,12,32,NV,Nevada,4107,6888,248201
2012,2013,12,55,WI,Wisconsin,4094,7370,436157
2012,2013,12,22,LA,Louisiana,3639,6739,182750
2012,2013,12,27,MN,Minnesota,3149,5721,380897
2012,2013,12,33,NH,New Hampshire,2715,4721,174270
2012,2013,12,28,MS,Mississippi,2652,5161,110783
2012,2013,12,23,ME,Maine,2242,3983,157336
2012,2013,12,40,OK,Oklahoma,2122,4252,118465
2012,2013,12,44,RI,Rhode Island,2106,3794,129305
2012,2013,12,20,KS,Kansas,1985,3974,145665
2012,2013,12,54,WV,West Virginia,1975,3641,128184
2012,2013,12,05,AR,Arkansas,1809,3522,102429
2012,2013,12,19,IA,Iowa,1688,3113,137401
2012,2013,12,56,WY,Wyoming,1596,2519,111216
2012,2013,12,35,NM,New Mexico,1520,2986,86031
2012,2013,12,46,SD,South Dakota,1464,2437,85054
2012,2013,12,41,OR,Oregon,1422,2483,71180
2012,2013,12,02,AK,Alaska,1361,2584,68997
2012,2013,12,10,DE,Delaware,1312,2365,91779
2012,2013,12,15,HI,Hawaii,1307,2729,66360
2012,2013,12,49,UT,Utah,1208,2593,59005
2012,2013,12,31,NE,Nebraska,1092,2061,87771
2012,2013,12,50,VT,Vermont,1006,1685,76536
2012,2013,12,11,DC,District Of Columbia,944,1366,117641
2012,2013,12,16,ID,Idaho,539,1114,28054
2012,2013,12,30,MT,Montana,526,930,22394
2012,2013,12,38,ND,North Dakota,453,865,27891
2012,2013,13,96,GA,GA Total Migration US and Foreign,140903,284202,7193314
2012,2013,13,97,GA,GA Total Migration US,137762,276682,7022611
2012,2013,13,98,GA,GA Total Migration Foreign,3141,7520,170704
2012,2013,13,13,GA,GA Non-migrants,3156705,7290362,200588577
2012,2013,13,12,FL,Florida,24437,46601,1325315
2012,2013,13,01,AL,Alabama,9517,19081,348015
2012,2013,13,48,TX,Texas,8798,18186,475146
2012,2013,13,37,NC,North Carolina,7960,16686,380344
2012,2013,13,45,SC,South Carolina,7507,15760,316745
2012,2013,13,47,TN,Tennessee,7402,14843,330016
2012,2013,13,36,NY,New York,7323,14208,365205
2012,2013,13,06,CA,California,7081,13785,379415
2012,2013,13,51,VA,Virginia,5373,10985,328136
2012,2013,13,17,IL,Illinois,4121,8353,239516
2012,2013,13,39,OH,Ohio,3868,7623,189900
2012,2013,13,42,PA,Pennsylvania,3250,6406,184975
2012,2013,13,57,FR,Foreign,3141,7520,170704
2012,2013,13,34,NJ,New Jersey,3136,6374,188570
2012,2013,13,26,MI,Michigan,3128,6112,132213
2012,2013,13,24,MD,Maryland,2676,5304,149874
2012,2013,13,22,LA,Louisiana,2542,5548,103981
2012,2013,13,28,MS,Mississippi,2098,4313,79762
2012,2013,13,21,KY,Kentucky,1935,4511,92099
2012,2013,13,18,IN,Indiana,1906,3843,87789
2012,2013,13,08,CO,Colorado,1878,3911,104509
2012,2013,13,53,WA,Washington,1767,3906,93291
2012,2013,13,04,AZ,Arizona,1706,3516,83437
2012,2013,13,25,MA,Massachusetts,1602,2869,113375
2012,2013,13,29,MO,Missouri,1602,3156,75714
2012,2013,13,09,CT,Connecticut,1318,2632,96337
2012,2013,13,55,WI,Wisconsin,1133,2324,60616
2012,2013,13,27,MN,Minnesota,1132,2264,130634
2012,2013,13,20,KS,Kansas,1060,2514,52695
2012,2013,13,40,OK,Oklahoma,1002,2218,59085
2012,2013,13,05,AR,Arkansas,935,1974,49576
2012,2013,13,32,NV,Nevada,874,1553,33866
2012,2013,13,15,HI,Hawaii,758,1806,36372
2012,2013,13,02,AK,Alaska,570,1245,24168
2012,2013,13,35,NM,New Mexico,548,1147,24479
2012,2013,13,49,UT,Utah,544,1240,27660
2012,2013,13,54,WV,West Virginia,542,1075,22774
2012,2013,13,19,IA,Iowa,527,1088,30096
2012,2013,13,11,DC,District Of Columbia,500,760,32707
2012,2013,13,41,OR,Oregon,481,872,25611
2012,2013,13,10,DE,Delaware,471,948,19944
2012,2013,13,31,NE,Nebraska,386,825,21273
2012,2013,13,23,ME,Maine,320,596,15632
2012,2013,13,44,RI,Rhode Island,297,573,15190
2012,2013,13,30,MT,Montana,293,460,11275
2012,2013,13,33,NH,New Hampshire,292,569,18502
2012,2013,13,56,WY,Wyoming,276,484,11444
2012,2013,13,38,ND,North Dakota,250,464,9493
2012,2013,13,46,SD,South Dakota,243,421,9111
2012,2013,13,16,ID,Idaho,236,482,9232
2012,2013,13,50,VT,Vermont,161,268,7495
2012,2013,15,96,HI,HI Total Migration US and Foreign,28424,56688,1602983
2012,2013,15,97,HI,HI Total Migration US,26742,52802,1512520
2012,2013,15,98,HI,HI Total Migration Foreign,1682,3886,90462
2012,2013,15,15,HI,HI Non-migrants,522868,1079885,32455387
2012,2013,15,06,CA,California,6117,11070,430311
2012,2013,15,48,TX,Texas,1913,4145,85948
2012,2013,15,53,WA,Washington,1873,3811,87372
2012,2013,15,57,FR,Foreign,1682,3886,90462
2012,2013,15,12,FL,Florida,1535,2801,64875
2012,2013,15,51,VA,Virginia,1101,2591,70483
2012,2013,15,36,NY,New York,908,1562,52532
2012,2013,15,41,OR,Oregon,863,1524,63907
2012,2013,15,08,CO,Colorado,854,1719,41813
2012,2013,15,04,AZ,Arizona,839,1622,47193
2012,2013,15,32,NV,Nevada,736,1363,29907
2012,2013,15,37,NC,North Carolina,728,1762,31384
2012,2013,15,13,GA,Georgia,717,1684,30391
2012,2013,15,17,IL,Illinois,572,967,39207
2012,2013,15,24,MD,Maryland,486,993,30938
2012,2013,15,02,AK,Alaska,470,1026,24976
2012,2013,15,42,PA,Pennsylvania,426,754,27916
2012,2013,15,39,OH,Ohio,417,753,18532
2012,2013,15,49,UT,Utah,399,954,14372
2012,2013,15,45,SC,South Carolina,384,779,15503
2012,2013,15,29,MO,Missouri,370,809,16630
2012,2013,15,26,MI,Michigan,341,646,14448
2012,2013,15,34,NJ,New Jersey,335,570,16287
2012,2013,15,47,TN,Tennessee,332,727,14449
2012,2013,15,20,KS,Kansas,301,826,15881
2012,2013,15,25,MA,Massachusetts,286,459,15841
2012,2013,15,01,AL,Alabama,276,623,13263
2012,2013,15,40,OK,Oklahoma,248,571,12860
2012,2013,15,09,CT,Connecticut,239,449,12639
2012,2013,15,27,MN,Minnesota,239,390,12613
2012,2013,15,18,IN,Indiana,233,450,9335
2012,2013,15,55,WI,Wisconsin,231,389,21727
2012,2013,15,21,KY,Kentucky,229,538,9276
2012,2013,15,22,LA,Louisiana,218,522,9609
2012,2013,15,16,ID,Idaho,207,373,9665
2012,2013,15,35,NM,New Mexico,201,392,10174
2012,2013,15,30,MT,Montana,124,244,8355
2012,2013,15,05,AR,Arkansas,113,234,3908
2012,2013,15,28,MS,Mississippi,109,238,3680
2012,2013,15,19,IA,Iowa,105,215,5558
2012,2013,15,44,RI,Rhode Island,91,200,42502
2012,2013,15,23,ME,Maine,85,149,2964
2012,2013,15,11,DC,District Of Columbia,85,153,7417
2012,2013,15,31,NE,Nebraska,83,166,3562
2012,2013,15,33,NH,New Hampshire,60,97,2380
2012,2013,15,54,WV,West Virginia,54,109,1994
2012,2013,15,56,WY,Wyoming,50,102,2111
2012,2013,15,46,SD,South Dakota,46,85,2117
2012,2013,15,10,DE,Delaware,45,77,1362
2012,2013,15,50,VT,Vermont,35,63,1273
2012,2013,15,38,ND,North Dakota,33,56,1079
2012,2013,16,96,ID,ID Total Migration US and Foreign,26268,56120,1582801
2012,2013,16,97,ID,ID Total Migration US,25903,55279,1563560
2012,2013,16,98,ID,ID Total Migration Foreign,365,841,19242
2012,2013,16,16,ID,ID Non-migrants,520985,1241679,29593948
2012,2013,16,53,WA,Washington,4507,9064,210825
2012,2013,16,06,CA,California,4300,8934,503186
2012,2013,16,41,OR,Oregon,2321,4768,95480
2012,2013,16,49,UT,Utah,2243,5491,104141
2012,2013,16,04,AZ,Arizona,1228,2776,57326
2012,2013,16,48,TX,Texas,1071,2414,53706
2012,2013,16,32,NV,Nevada,1047,2288,52406
2012,2013,16,30,MT,Montana,949,1910,40346
2012,2013,16,08,CO,Colorado,863,1772,44645
2012,2013,16,12,FL,Florida,608,1168,26172
2012,2013,16,56,WY,Wyoming,603,1323,34746
2012,2013,16,02,AK,Alaska,548,1271,38432
2012,2013,16,57,FR,Foreign,365,841,19242
2012,2013,16,51,VA,Virginia,322,763,20009
2012,2013,16,17,IL,Illinois,282,635,19904
2012,2013,16,37,NC,North Carolina,278,608,13527
2012,2013,16,38,ND,North Dakota,272,567,14563
2012,2013,16,36,NY,New York,269,537,11819
2012,2013,16,13,GA,Georgia,264,570,12757
2012,2013,16,35,NM,New Mexico,256,560,13973
2012,2013,16,27,MN,Minnesota,253,515,17945
2012,2013,16,39,OH,Ohio,231,500,11214
2012,2013,16,29,MO,Missouri,218,533,9852
2012,2013,16,42,PA,Pennsylvania,207,394,11141
2012,2013,16,55,WI,Wisconsin,203,397,10632
2012,2013,16,40,OK,Oklahoma,194,413,8698
2012,2013,16,15,HI,Hawaii,193,400,7809
2012,2013,16,26,MI,Michigan,190,417,9981
2012,2013,16,20,KS,Kansas,164,414,8549
2012,2013,16,31,NE,Nebraska,156,340,8674
2012,2013,16,47,TN,Tennessee,151,341,9787
2012,2013,16,18,IN,Indiana,142,309,9228
2012,2013,16,24,MD,Maryland,132,260,9012
2012,2013,16,19,IA,Iowa,119,251,5135
2012,2013,16,45,SC,South Carolina,115,257,5084
2012,2013,16,25,MA,Massachusetts,106,196,6566
2012,2013,16,05,AR,Arkansas,103,225,5316
2012,2013,16,21,KY,Kentucky,96,237,4093
2012,2013,16,46,SD,South Dakota,96,215,4598
2012,2013,16,22,LA,Louisiana,95,191,3499
2012,2013,16,01,AL,Alabama,89,212,4270
2012,2013,16,34,NJ,New Jersey,87,175,5506
2012,2013,16,28,MS,Mississippi,79,185,2990
2012,2013,16,09,CT,Connecticut,68,142,4588
2012,2013,16,33,NH,New Hampshire,43,63,3690
2012,2013,16,23,ME,Maine,34,64,1516
2012,2013,16,54,WV,West Virginia,31,70,1489
2012,2013,16,50,VT,Vermont,29,58,2169
2012,2013,16,11,DC,District Of Columbia,23,33,1588
2012,2013,16,44,RI,Rhode Island,14,32,643
2012,2013,16,10,DE,Delaware,11,21,331
2012,2013,17,96,IL,IL Total Migration US and Foreign,105996,190210,6370791
2012,2013,17,97,IL,IL Total Migration US,103865,185917,6141951
2012,2013,17,98,IL,IL Total Migration Foreign,2131,4293,228840
2012,2013,17,17,IL,IL Non-migrants,4772443,10615790,366591746
2012,2013,17,18,IN,Indiana,8896,17035,390412
2012,2013,17,12,FL,Florida,8256,13903,520504
2012,2013,17,06,CA,California,8067,14152,567672
2012,2013,17,55,WI,Wisconsin,7273,13203,363432
2012,2013,17,29,MO,Missouri,6537,11603,282760
2012,2013,17,48,TX,Texas,6416,12365,434170
2012,2013,17,26,MI,Michigan,5148,8311,299476
2012,2013,17,36,NY,New York,4421,7091,409844
2012,2013,17,19,IA,Iowa,4123,7465,168802
2012,2013,17,39,OH,Ohio,3647,6146,227793
2012,2013,17,13,GA,Georgia,2996,5841,186329
2012,2013,17,04,AZ,Arizona,2963,5151,150548
2012,2013,17,51,VA,Virginia,2453,4590,162273
2012,2013,17,27,MN,Minnesota,2375,4284,152919
2012,2013,17,47,TN,Tennessee,2300,4331,107432
2012,2013,17,37,NC,North Carolina,2297,4465,128555
2012,2013,17,57,FR,Foreign,2131,4293,228840
2012,2013,17,42,PA,Pennsylvania,2129,3649,153933
2012,2013,17,08,CO,Colorado,2091,3635,116484
2012,2013,17,34,NJ,New Jersey,1851,3401,158898
2012,2013,17,21,KY,Kentucky,1622,3100,70223
2012,2013,17,53,WA,Washington,1596,2942,102565
2012,2013,17,25,MA,Massachusetts,1549,2382,119605
2012,2013,17,24,MD,Maryland,1298,2226,116789
2012,2013,17,32,NV,Nevada,1125,1968,56639
2012,2013,17,20,KS,Kansas,1062,2040,59464
2012,2013,17,05,AR,Arkansas,907,1765,47180
2012,2013,17,45,SC,South Carolina,853,1628,43014
2012,2013,17,09,CT,Connecticut,805,1425,75679
2012,2013,17,01,AL,Alabama,802,1510,32717
2012,2013,17,28,MS,Mississippi,778,1551,24044
2012,2013,17,40,OK,Oklahoma,756,1532,37946
2012,2013,17,22,LA,Louisiana,728,1278,37847
2012,2013,17,31,NE,Nebraska,656,1208,34400
2012,2013,17,41,OR,Oregon,612,1019,44679
2012,2013,17,11,DC,District Of Columbia,610,775,53394
2012,2013,17,49,UT,Utah,531,1056,27605
2012,2013,17,15,HI,Hawaii,467,875,23701
2012,2013,17,35,NM,New Mexico,461,785,24648
2012,2013,17,02,AK,Alaska,259,536,13402
2012,2013,17,46,SD,South Dakota,233,435,11539
2012,2013,17,54,WV,West Virginia,230,402,10171
2012,2013,17,16,ID,Idaho,229,479,12129
2012,2013,17,33,NH,New Hampshire,210,354,13357
2012,2013,17,56,WY,Wyoming,201,321,7511
2012,2013,17,30,MT,Montana,199,323,7131
2012,2013,17,38,ND,North Dakota,191,303,13712
2012,2013,17,44,RI,Rhode Island,186,317,14388
2012,2013,17,10,DE,Delaware,183,332,11668
2012,2013,17,23,ME,Maine,165,249,7697
2012,2013,17,50,VT,Vermont,122,180,4875
2012,2013,18,96,IN,IN Total Migration US and Foreign,61729,123170,3019362
2012,2013,18,97,IN,IN Total Migration US,60996,121636,2977782
2012,2013,18,98,IN,IN Total Migration Foreign,733,1534,41580
2012,2013,18,18,IN,IN Non-migrants,2347759,5249931,141376692
2012,2013,18,17,IL,Illinois,11584,23596,568656
2012,2013,18,21,KY,Kentucky,5400,10926,206145
2012,2013,18,12,FL,Florida,5265,9641,247208
2012,2013,18,39,OH,Ohio,5090,9707,251679
2012,2013,18,26,MI,Michigan,4379,8598,195567
2012,2013,18,48,TX,Texas,2991,6280,142076
2012,2013,18,06,CA,California,2711,5317,154507
2012,2013,18,47,TN,Tennessee,1969,4041,113115
2012,2013,18,13,GA,Georgia,1663,3511,69498
2012,2013,18,37,NC,North Carolina,1465,3004,67145
2012,2013,18,36,NY,New York,1283,2495,63364
2012,2013,18,29,MO,Missouri,1265,2531,56630
2012,2013,18,51,VA,Virginia,1196,2404,76405
2012,2013,18,04,AZ,Arizona,1193,2320,56657
2012,2013,18,55,WI,Wisconsin,1138,2321,56667
2012,2013,18,42,PA,Pennsylvania,1134,2314,73330
2012,2013,18,08,CO,Colorado,862,1642,41565
2012,2013,18,57,FR,Foreign,733,1534,41580
2012,2013,18,53,WA,Washington,667,1419,38346
2012,2013,18,45,SC,South Carolina,663,1409,32963
2012,2013,18,01,AL,Alabama,645,1405,25874
2012,2013,18,24,MD,Maryland,619,1177,40020
2012,2013,18,27,MN,Minnesota,590,1176,37259
2012,2013,18,19,IA,Iowa,567,1145,28261
2012,2013,18,34,NJ,New Jersey,566,1096,41291
2012,2013,18,20,KS,Kansas,494,1101,23755
2012,2013,18,32,NV,Nevada,462,830,6830
2012,2013,18,25,MA,Massachusetts,453,823,30312
2012,2013,18,40,OK,Oklahoma,449,950,18011
2012,2013,18,22,LA,Louisiana,420,904,21208
2012,2013,18,05,AR,Arkansas,417,845,16537
2012,2013,18,28,MS,Mississippi,390,808,12808
2012,2013,18,41,OR,Oregon,325,626,16902
2012,2013,18,49,UT,Utah,280,643,13491
2012,2013,18,54,WV,West Virginia,263,548,21891
2012,2013,18,09,CT,Connecticut,260,527,18891
2012,2013,18,35,NM,New Mexico,237,483,10396
2012,2013,18,15,HI,Hawaii,232,471,8970
2012,2013,18,31,NE,Nebraska,205,417,10319
2012,2013,18,02,AK,Alaska,141,282,6571
2012,2013,18,11,DC,District Of Columbia,127,183,7763
2012,2013,18,16,ID,Idaho,124,238,4871
2012,2013,18,56,WY,Wyoming,117,218,4611
2012,2013,18,46,SD,South Dakota,101,183,3544
2012,2013,18,33,NH,New Hampshire,100,196,6126
2012,2013,18,30,MT,Montana,100,184,10270
2012,2013,18,38,ND,North Dakota,92,174,3774
2012,2013,18,23,ME,Maine,87,141,5708
2012,2013,18,10,DE,Delaware,82,154,3757
2012,2013,18,44,RI,Rhode Island,67,117,3626
2012,2013,18,50,VT,Vermont,66,115,2612
2012,2013,19,96,IA,IA Total Migration US and Foreign,31594,62361,1603772
2012,2013,19,97,IA,IA Total Migration US,31276,61700,1581454
2012,2013,19,98,IA,IA Total Migration Foreign,318,661,22318
2012,2013,19,19,IA,IA Non-migrants,1119331,2457823,75164752
2012,2013,19,17,IL,Illinois,5168,10158,232603
2012,2013,19,31,NE,Nebraska,2939,5846,132639
2012,2013,19,27,MN,Minnesota,2240,4224,107403
2012,2013,19,48,TX,Texas,1802,3585,89043
2012,2013,19,29,MO,Missouri,1708,3398,71519
2012,2013,19,06,CA,California,1625,3281,68891
2012,2013,19,55,WI,Wisconsin,1424,2665,72755
2012,2013,19,12,FL,Florida,1369,2446,70693
2012,2013,19,04,AZ,Arizona,982,1871,53406
2012,2013,19,08,CO,Colorado,961,1778,45283
2012,2013,19,46,SD,South Dakota,929,1754,39518
2012,2013,19,20,KS,Kansas,832,1789,43079
2012,2013,19,26,MI,Michigan,602,1182,28470
2012,2013,19,18,IN,Indiana,554,1151,26880
2012,2013,19,13,GA,Georgia,537,1119,20442
2012,2013,19,36,NY,New York,533,1003,26200
2012,2013,19,53,WA,Washington,520,1090,25291
2012,2013,19,37,NC,North Carolina,515,1089,24123
2012,2013,19,39,OH,Ohio,489,930,26716
2012,2013,19,47,TN,Tennessee,411,870,117889
2012,2013,19,51,VA,Virginia,407,852,25146
2012,2013,19,42,PA,Pennsylvania,402,840,33920
2012,2013,19,40,OK,Oklahoma,338,688,14226
2012,2013,19,57,FR,Foreign,318,661,22318
2012,2013,19,32,NV,Nevada,309,567,11750
2012,2013,19,05,AR,Arkansas,288,587,10831
2012,2013,19,41,OR,Oregon,265,506,11948
2012,2013,19,21,KY,Kentucky,239,529,10491
2012,2013,19,24,MD,Maryland,222,422,15671
2012,2013,19,45,SC,South Carolina,214,471,10416
2012,2013,19,49,UT,Utah,210,489,7900
2012,2013,19,01,AL,Alabama,201,441,7642
2012,2013,19,38,ND,North Dakota,195,399,11087
2012,2013,19,34,NJ,New Jersey,195,398,11625
2012,2013,19,25,MA,Massachusetts,192,339,9924
2012,2013,19,22,LA,Louisiana,155,316,6001
2012,2013,19,35,NM,New Mexico,154,276,5920
2012,2013,19,28,MS,Mississippi,145,313,5244
2012,2013,19,56,WY,Wyoming,132,263,6352
2012,2013,19,16,ID,Idaho,118,297,5844
2012,2013,19,30,MT,Montana,117,229,4786
2012,2013,19,15,HI,Hawaii,114,262,5169
2012,2013,19,09,CT,Connecticut,104,212,6219
2012,2013,19,02,AK,Alaska,104,233,5488
2012,2013,19,33,NH,New Hampshire,66,111,2613
2012,2013,19,54,WV,West Virginia,59,121,3098
2012,2013,19,23,ME,Maine,52,101,2163
2012,2013,19,11,DC,District Of Columbia,50,60,2837
2012,2013,19,10,DE,Delaware,34,67,1903
2012,2013,19,50,VT,Vermont,29,43,1619
2012,2013,19,44,RI,Rhode Island,26,39,776
2012,2013,20,96,KS,KS Total Migration US and Foreign,40242,83129,2214561
2012,2013,20,97,KS,KS Total Migration US,39190,80435,2148117
2012,2013,20,98,KS,KS Total Migration Foreign,1052,2694,66444
2012,2013,20,20,KS,KS Non-migrants,1016593,2284458,70692949
2012,2013,20,29,MO,Missouri,10042,18918,622670
2012,2013,20,48,TX,Texas,3779,8305,281380
2012,2013,20,40,OK,Oklahoma,2338,4952,96407
2012,2013,20,06,CA,California,2181,4550,104378
2012,2013,20,08,CO,Colorado,1790,3682,80896
2012,2013,20,12,FL,Florida,1738,3267,84525
2012,2013,20,31,NE,Nebraska,1316,2590,57802
2012,2013,20,17,IL,Illinois,1115,2237,66739
2012,2013,20,57,FR,Foreign,1052,2694,66444
2012,2013,20,13,GA,Georgia,943,2186,44726
2012,2013,20,04,AZ,Arizona,909,1816,43190
2012,2013,20,37,NC,North Carolina,782,1800,36632
2012,2013,20,36,NY,New York,743,1580,41602
2012,2013,20,19,IA,Iowa,738,1454,41708
2012,2013,20,51,VA,Virginia,688,1657,39770
2012,2013,20,53,WA,Washington,681,1548,34004
2012,2013,20,05,AR,Arkansas,633,1322,24805
2012,2013,20,39,OH,Ohio,632,1258,35969
2012,2013,20,47,TN,Tennessee,576,1246,25172
2012,2013,20,26,MI,Michigan,484,949,23808
2012,2013,20,18,IN,Indiana,457,941,23407
2012,2013,20,42,PA,Pennsylvania,447,907,24168
2012,2013,20,27,MN,Minnesota,444,940,24533
2012,2013,20,01,AL,Alabama,407,933,19688
2012,2013,20,55,WI,Wisconsin,389,824,21259
2012,2013,20,35,NM,New Mexico,366,798,15110
2012,2013,20,22,LA,Louisiana,347,744,15283
2012,2013,20,32,NV,Nevada,343,675,22768
2012,2013,20,45,SC,South Carolina,330,737,14388
2012,2013,20,21,KY,Kentucky,326,793,17054
2012,2013,20,24,MD,Maryland,313,667,19939
2012,2013,20,34,NJ,New Jersey,275,528,18789
2012,2013,20,41,OR,Oregon,266,542,9915
2012,2013,20,15,HI,Hawaii,247,683,10863
2012,2013,20,49,UT,Utah,240,595,12857
2012,2013,20,46,SD,South Dakota,216,421,9329
2012,2013,20,28,MS,Mississippi,214,458,9629
2012,2013,20,25,MA,Massachusetts,199,401,13866
2012,2013,20,02,AK,Alaska,198,479,8279
2012,2013,20,56,WY,Wyoming,159,345,8334
2012,2013,20,38,ND,North Dakota,142,259,7705
2012,2013,20,16,ID,Idaho,141,297,5157
2012,2013,20,09,CT,Connecticut,133,236,8061
2012,2013,20,30,MT,Montana,105,217,4282
2012,2013,20,54,WV,West Virginia,89,168,3571
2012,2013,20,33,NH,New Hampshire,68,123,2857
2012,2013,20,23,ME,Maine,58,103,2010
2012,2013,20,11,DC,District Of Columbia,49,73,2780
2012,2013,20,10,DE,Delaware,44,86,1933
2012,2013,20,44,RI,Rhode Island,36,65,2720
2012,2013,20,50,VT,Vermont,34,80,1402
2012,2013,21,96,KY,KY Total Migration US and Foreign,45961,92633,2203167
2012,2013,21,97,KY,KY Total Migration US,45251,90919,2169626
2012,2013,21,98,KY,KY Total Migration Foreign,710,1714,33541
2012,2013,21,21,KY,KY Non-migrants,1454864,3231818,83232662
2012,2013,21,39,OH,Ohio,6611,12333,293940
2012,2013,21,18,IN,Indiana,5208,9979,210157
2012,2013,21,47,TN,Tennessee,4451,9465,186000
2012,2013,21,12,FL,Florida,4012,7424,246224
2012,2013,21,48,TX,Texas,2263,4981,116429
2012,2013,21,17,IL,Illinois,2029,4042,100389
2012,2013,21,13,GA,Georgia,1780,3782,70873
2012,2013,21,06,CA,California,1599,3078,77369
2012,2013,21,26,MI,Michigan,1521,2999,66858
2012,2013,21,37,NC,North Carolina,1447,3182,76933
2012,2013,21,51,VA,Virginia,1237,2590,67794
2012,2013,21,36,NY,New York,1127,2193,50300
2012,2013,21,54,WV,West Virginia,877,1760,38515
2012,2013,21,42,PA,Pennsylvania,827,1613,43680
2012,2013,21,29,MO,Missouri,819,1680,38802
2012,2013,21,01,AL,Alabama,740,1655,34880
2012,2013,21,45,SC,South Carolina,724,1514,30683
2012,2013,21,57,FR,Foreign,710,1714,33541
2012,2013,21,08,CO,Colorado,609,1287,30026
2012,2013,21,04,AZ,Arizona,602,1197,28983
2012,2013,21,53,WA,Washington,526,1215,25880
2012,2013,21,24,MD,Maryland,510,1037,27644
2012,2013,21,22,LA,Louisiana,437,968,27524
2012,2013,21,55,WI,Wisconsin,429,878,20615
2012,2013,21,20,KS,Kansas,386,926,18592
2012,2013,21,28,MS,Mississippi,378,810,16194
2012,2013,21,40,OK,Oklahoma,365,770,13571
2012,2013,21,05,AR,Arkansas,365,784,15773
2012,2013,21,34,NJ,New Jersey,335,610,18849
2012,2013,21,25,MA,Massachusetts,278,495,17081
2012,2013,21,32,NV,Nevada,258,478,16216
2012,2013,21,27,MN,Minnesota,252,464,30870
2012,2013,21,19,IA,Iowa,239,488,11052
2012,2013,21,15,HI,Hawaii,198,526,8571
2012,2013,21,09,CT,Connecticut,192,378,14540
2012,2013,21,41,OR,Oregon,190,394,8998
2012,2013,21,49,UT,Utah,188,488,11584
2012,2013,21,02,AK,Alaska,167,414,7591
2012,2013,21,31,NE,Nebraska,134,269,6989
2012,2013,21,35,NM,New Mexico,133,261,6373
2012,2013,21,33,NH,New Hampshire,99,184,4531
2012,2013,21,16,ID,Idaho,97,207,3782
2012,2013,21,23,ME,Maine,88,158,2930
2012,2013,21,56,WY,Wyoming,82,156,3444
2012,2013,21,46,SD,South Dakota,78,143,2746
