y1_year,y2_year,y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
2012,2013,56,39,OH,Ohio,201,389,11660
2012,2013,56,17,IL,Illinois,201,321,7511
2012,2013,56,29,MO,Missouri,194,389,8911
2012,2013,56,57,FR,Foreign,188,340,8546
2012,2013,56,27,MN,Minnesota,179,345,8423
2012,2013,56,42,PA,Pennsylvania,177,321,8626
2012,2013,56,55,WI,Wisconsin,175,276,7138
2012,2013,56,37,NC,North Carolina,172,306,8949
2012,2013,56,33,NH,New Hampshire,171,309,4745
2012,2013,56,51,VA,Virginia,159,304,6200
2012,2013,56,20,KS,Kansas,159,345,8334
2012,2013,56,47,TN,Tennessee,146,303,7213
2012,2013,56,19,IA,Iowa,132,263,6352
2012,2013,56,34,NJ,New Jersey,131,236,5546
2012,2013,56,22,LA,Louisiana,127,267,6518
2012,2013,56,02,AK,Alaska,122,238,7291
2012,2013,56,18,IN,Indiana,117,218,4611
2012,2013,56,05,AR,Arkansas,110,220,5269
2012,2013,56,01,AL,Alabama,110,223,5400
2012,2013,56,25,MA,Massachusetts,92,135,3046
2012,2013,56,45,SC,South Carolina,90,182,4117
2012,2013,56,21,KY,Kentucky,82,156,3444
2012,2013,56,24,MD,Maryland,76,129,2898
2012,2013,56,28,MS,Mississippi,71,152,2871
2012,2013,56,54,WV,West Virginia,50,98,2376
2012,2013,56,15,HI,Hawaii,50,102,2111
2012,2013,56,23,ME,Maine,46,79,3585
2012,2013,56,09,CT,Connecticut,44,61,4496
2012,2013,56,50,VT,Vermont,26,39,1002
2012,2013,56,11,DC,District Of Columbia,17,24,953
2012,2013,56,10,DE,Delaware,12,19,386
2012,2013,56,44,RI,Rhode Island,3,3,25
2013,2014,01,96,AL,AL Total Migration-US and Foreign,47342,98079,2166615
2013,2014,01,97,AL,AL Total Migration-US,46500,96189,2126211
2013,2014,01,98,AL,AL Total Migration-Foreign,842,1890,40404
2013,2014,01,97,AL,AL Total Migration-Same State,56941,120358,2291807
2013,2014,01,01,AL,AL Non-migrants,1580065,3564148,91645908
2013,2014,01,13,GA,Georgia,8599,17877,337056
2013,2014,01,12,FL,Florida,6676,13270,270965
2013,2014,01,48,TX,Texas,5212,11506,285880
2013,2014,01,47,TN,Tennessee,3923,7996,176116
2013,2014,01,28,MS,Mississippi,2562,5364,101504
2013,2014,01,06,CA,California,1590,3007,79686
2013,2014,01,37,NC,North Carolina,1588,3353,79762
2013,2014,01,22,LA,Louisiana,1374,2793,67489
2013,2014,01,51,VA,Virginia,1258,2818,74468
2013,2014,01,45,SC,South Carolina,982,2073,56487
2013,2014,01,39,OH,Ohio,871,1825,41072
2013,2014,01,57,FR,Foreign,842,1890,40404
2013,2014,01,36,NY,New York,813,1481,29005
2013,2014,01,08,CO,Colorado,812,1647,37991
2013,2014,01,21,KY,Kentucky,752,1694,35117
2013,2014,01,26,MI,Michigan,715,1480,28884
2013,2014,01,17,IL,Illinois,712,1387,30007
2013,2014,01,18,IN,Indiana,617,1346,25336
2013,2014,01,29,MO,Missouri,601,1213,28736
2013,2014,01,53,WA,Washington,580,1257,28211
2013,2014,01,42,PA,Pennsylvania,507,996,28329
2013,2014,01,24,MD,Maryland,497,1003,28769
2013,2014,01,04,AZ,Arizona,472,966,23999
2013,2014,01,05,AR,Arkansas,463,960,21761
2013,2014,01,40,OK,Oklahoma,397,884,19150
2013,2014,01,20,KS,Kansas,341,790,16064
2013,2014,01,15,HI,Hawaii,275,608,12392
2013,2014,01,55,WI,Wisconsin,252,517,9930
2013,2014,01,32,NV,Nevada,249,480,9386
2013,2014,01,34,NJ,New Jersey,249,503,14101
2013,2014,01,25,MA,Massachusetts,229,405,10844
2013,2014,01,41,OR,Oregon,203,405,8982
2013,2014,01,02,AK,Alaska,193,413,8603
2013,2014,01,27,MN,Minnesota,182,394,8552
2013,2014,01,35,NM,New Mexico,170,348,8471
2013,2014,01,19,IA,Iowa,167,337,7358
2013,2014,01,49,UT,Utah,158,337,8952
2013,2014,01,09,CT,Connecticut,146,289,16503
2013,2014,01,31,NE,Nebraska,143,346,6256
2013,2014,01,54,WV,West Virginia,131,258,5898
2013,2014,01,11,DC,District Of Columbia,116,148,6270
2013,2014,01,38,ND,North Dakota,103,188,3691
2013,2014,01,30,MT,Montana,97,172,3560
2013,2014,01,16,ID,Idaho,89,216,3845
2013,2014,01,33,NH,New Hampshire,76,143,4334
2013,2014,01,56,WY,Wyoming,76,148,3028
2013,2014,01,10,DE,Delaware,75,144,3877
2013,2014,01,23,ME,Maine,72,136,3023
2013,2014,01,46,SD,South Dakota,62,128,2565
2013,2014,01,44,RI,Rhode Island,38,77,1798
2013,2014,01,50,VT,Vermont,35,63,2150
2013,2014,02,96,AK,AK Total Migration-US and Foreign,19096,39165,1026257
2013,2014,02,97,AK,AK Total Migration-US,18644,38222,1001349
2013,2014,02,98,AK,AK Total Migration-Foreign,452,943,24908
2013,2014,02,97,AK,AK Total Migration-Same State,6924,12930,376019
2013,2014,02,02,AK,AK Non-migrants,259665,547420,19728052
2013,2014,02,53,WA,Washington,2287,4378,126189
2013,2014,02,48,TX,Texas,1669,3746,102379
2013,2014,02,06,CA,California,1576,2980,67893
2013,2014,02,41,OR,Oregon,1050,1873,56646
2013,2014,02,12,FL,Florida,1036,2027,54412
2013,2014,02,04,AZ,Arizona,849,1640,51740
2013,2014,02,08,CO,Colorado,749,1544,43564
2013,2014,02,37,NC,North Carolina,562,1262,25764
2013,2014,02,13,GA,Georgia,536,1262,25961
2013,2014,02,16,ID,Idaho,463,999,28809
2013,2014,02,57,FR,Foreign,452,943,24908
2013,2014,02,32,NV,Nevada,447,849,29182
2013,2014,02,15,HI,Hawaii,443,1018,22429
2013,2014,02,51,VA,Virginia,434,1002,25014
2013,2014,02,36,NY,New York,390,745,17824
2013,2014,02,30,MT,Montana,371,706,23219
2013,2014,02,26,MI,Michigan,322,648,17436
2013,2014,02,27,MN,Minnesota,322,645,17749
2013,2014,02,49,UT,Utah,306,672,18167
2013,2014,02,39,OH,Ohio,286,581,12887
2013,2014,02,47,TN,Tennessee,274,650,15334
2013,2014,02,40,OK,Oklahoma,271,625,13363
2013,2014,02,29,MO,Missouri,259,589,13268
2013,2014,02,42,PA,Pennsylvania,256,480,11817
2013,2014,02,17,IL,Illinois,248,476,11385
2013,2014,02,01,AL,Alabama,226,512,10232
2013,2014,02,45,SC,South Carolina,224,534,10971
2013,2014,02,35,NM,New Mexico,223,466,12690
2013,2014,02,55,WI,Wisconsin,219,404,13343
2013,2014,02,22,LA,Louisiana,208,462,10445
2013,2014,02,20,KS,Kansas,207,552,10618
2013,2014,02,21,KY,Kentucky,176,393,8561
2013,2014,02,24,MD,Maryland,174,338,8063
2013,2014,02,18,IN,Indiana,163,355,7366
2013,2014,02,05,AR,Arkansas,135,294,7552
2013,2014,02,56,WY,Wyoming,130,282,11148
2013,2014,02,25,MA,Massachusetts,127,239,6262
2013,2014,02,38,ND,North Dakota,120,224,5835
2013,2014,02,34,NJ,New Jersey,119,217,4483
2013,2014,02,31,NE,Nebraska,108,238,6057
2013,2014,02,28,MS,Mississippi,104,232,4951
2013,2014,02,46,SD,South Dakota,104,237,5512
2013,2014,02,19,IA,Iowa,96,184,4700
2013,2014,02,23,ME,Maine,73,156,3777
2013,2014,02,09,CT,Connecticut,61,95,2698
2013,2014,02,54,WV,West Virginia,57,101,2203
2013,2014,02,33,NH,New Hampshire,52,98,3960
2013,2014,02,50,VT,Vermont,45,74,2747
2013,2014,02,10,DE,Delaware,33,59,1689
2013,2014,02,11,DC,District Of Columbia,33,47,2049
2013,2014,02,44,RI,Rhode Island,21,32,1004
2013,2014,04,96,AZ,AZ Total Migration-US and Foreign,85908,168291,4614097
2013,2014,04,97,AZ,AZ Total Migration-US,83740,163846,4509845
2013,2014,04,98,AZ,AZ Total Migration-Foreign,2168,4445,104251
2013,2014,04,97,AZ,AZ Total Migration-Same State,37532,77910,1577171
2013,2014,04,04,AZ,AZ Non-migrants,2165296,4860906,133659064
2013,2014,04,06,CA,California,16005,30216,843202
2013,2014,04,48,TX,Texas,9113,20296,552440
2013,2014,04,08,CO,Colorado,4722,8881,275112
2013,2014,04,53,WA,Washington,4654,8576,254472
2013,2014,04,12,FL,Florida,3533,6472,192942
2013,2014,04,32,NV,Nevada,3328,6694,178965
2013,2014,04,35,NM,New Mexico,3094,6974,125090
2013,2014,04,41,OR,Oregon,2763,5177,135999
2013,2014,04,17,IL,Illinois,2543,4437,136874
2013,2014,04,49,UT,Utah,2354,5677,111292
2013,2014,04,57,FR,Foreign,2168,4445,104251
2013,2014,04,36,NY,New York,2008,3339,126335
2013,2014,04,26,MI,Michigan,1891,3440,91054
2013,2014,04,39,OH,Ohio,1698,3165,81758
2013,2014,04,37,NC,North Carolina,1628,3392,95855
2013,2014,04,27,MN,Minnesota,1560,2814,91092
2013,2014,04,13,GA,Georgia,1404,2926,65047
2013,2014,04,51,VA,Virginia,1397,2790,88763
2013,2014,04,29,MO,Missouri,1241,2444,56170
2013,2014,04,55,WI,Wisconsin,1232,2168,64022
2013,2014,04,42,PA,Pennsylvania,1211,2223,66835
2013,2014,04,16,ID,Idaho,1159,2493,64382
2013,2014,04,18,IN,Indiana,1059,1986,52285
2013,2014,04,47,TN,Tennessee,1016,2037,62545
2013,2014,04,40,OK,Oklahoma,935,2008,42846
2013,2014,04,19,IA,Iowa,777,1436,35268
2013,2014,04,20,KS,Kansas,746,1557,39745
2013,2014,04,15,HI,Hawaii,732,1411,36054
2013,2014,04,30,MT,Montana,731,1344,38156
2013,2014,04,25,MA,Massachusetts,726,1241,42669
2013,2014,04,24,MD,Maryland,717,1396,41488
2013,2014,04,45,SC,South Carolina,713,1457,44330
2013,2014,04,34,NJ,New Jersey,680,1213,44733
2013,2014,04,31,NE,Nebraska,629,1242,31960
2013,2014,04,02,AK,Alaska,595,1131,29911
2013,2014,04,38,ND,North Dakota,544,1068,30588
2013,2014,04,21,KY,Kentucky,483,980,22963
2013,2014,04,56,WY,Wyoming,477,950,21710
2013,2014,04,01,AL,Alabama,472,938,26511
2013,2014,04,22,LA,Louisiana,471,925,22743
2013,2014,04,46,SD,South Dakota,449,826,31417
2013,2014,04,05,AR,Arkansas,436,901,21483
2013,2014,04,09,CT,Connecticut,390,674,23236
2013,2014,04,28,MS,Mississippi,245,495,10062
2013,2014,04,33,NH,New Hampshire,244,408,11915
2013,2014,04,23,ME,Maine,231,409,9320
2013,2014,04,54,WV,West Virginia,152,269,6994
2013,2014,04,11,DC,District Of Columbia,151,198,9318
2013,2014,04,10,DE,Delaware,140,272,6509
2013,2014,04,50,VT,Vermont,133,227,6574
2013,2014,04,44,RI,Rhode Island,128,253,8812
2013,2014,05,96,AR,AR Total Migration-US and Foreign,31587,65291,1407612
2013,2014,05,97,AR,AR Total Migration-US,31097,64183,1380100
2013,2014,05,98,AR,AR Total Migration-Foreign,490,1108,27512
2013,2014,05,97,AR,AR Total Migration-Same State,39706,82182,1450699
2013,2014,05,05,AR,AR Non-migrants,940560,2127015,54578020
2013,2014,05,48,TX,Texas,6844,14132,293225
2013,2014,05,40,OK,Oklahoma,2794,6000,105994
2013,2014,05,29,MO,Missouri,2646,5544,95948
2013,2014,05,47,TN,Tennessee,1783,3657,70631
2013,2014,05,12,FL,Florida,1712,3301,108500
2013,2014,05,06,CA,California,1562,3011,64488
2013,2014,05,22,LA,Louisiana,1284,2679,56956
2013,2014,05,28,MS,Mississippi,894,1932,39241
2013,2014,05,13,GA,Georgia,829,1807,34876
2013,2014,05,17,IL,Illinois,826,1663,37793
2013,2014,05,08,CO,Colorado,758,1472,37344
2013,2014,05,37,NC,North Carolina,595,1258,31476
2013,2014,05,20,KS,Kansas,570,1215,25162
2013,2014,05,04,AZ,Arizona,559,1134,22267
2013,2014,05,01,AL,Alabama,496,1097,25035
2013,2014,05,57,FR,Foreign,490,1108,27512
2013,2014,05,39,OH,Ohio,478,1014,26866
2013,2014,05,26,MI,Michigan,460,969,17513
2013,2014,05,53,WA,Washington,446,926,22503
2013,2014,05,51,VA,Virginia,419,856,21188
2013,2014,05,18,IN,Indiana,403,865,15460
2013,2014,05,36,NY,New York,348,591,15038
2013,2014,05,55,WI,Wisconsin,327,658,15948
2013,2014,05,21,KY,Kentucky,319,684,14938
2013,2014,05,42,PA,Pennsylvania,314,685,18035
2013,2014,05,45,SC,South Carolina,288,632,15018
2013,2014,05,19,IA,Iowa,278,584,7668
2013,2014,05,27,MN,Minnesota,269,543,15110
2013,2014,05,41,OR,Oregon,261,506,13279
2013,2014,05,35,NM,New Mexico,224,444,9241
2013,2014,05,32,NV,Nevada,223,439,8012
2013,2014,05,24,MD,Maryland,188,386,10848
2013,2014,05,31,NE,Nebraska,186,368,7634
2013,2014,05,34,NJ,New Jersey,167,340,10085
2013,2014,05,49,UT,Utah,151,336,8486
2013,2014,05,38,ND,North Dakota,137,301,6679
2013,2014,05,25,MA,Massachusetts,123,204,6825
2013,2014,05,15,HI,Hawaii,113,227,4534
2013,2014,05,02,AK,Alaska,112,231,4189
2013,2014,05,30,MT,Montana,102,215,3781
2013,2014,05,16,ID,Idaho,96,223,4915
2013,2014,05,56,WY,Wyoming,88,202,3808
2013,2014,05,46,SD,South Dakota,78,158,3549
2013,2014,05,54,WV,West Virginia,71,145,2892
2013,2014,05,09,CT,Connecticut,68,131,4854
2013,2014,05,11,DC,District Of Columbia,45,73,5121
2013,2014,05,23,ME,Maine,44,94,2693
2013,2014,05,10,DE,Delaware,39,90,699
2013,2014,05,33,NH,New Hampshire,32,72,1600
2013,2014,05,44,RI,Rhode Island,30,62,1651
2013,2014,05,50,VT,Vermont,18,27,507
2013,2014,06,96,CA,CA Total Migration-US and Foreign,268472,512732,21211090
2013,2014,06,97,CA,CA Total Migration-US,256157,487994,16826472
2013,2014,06,98,CA,CA Total Migration-Foreign,12315,24738,4384618
2013,2014,06,97,CA,CA Total Migration-Same State,443921,846369,28388559
2013,2014,06,06,CA,CA Non-migrants,13289353,30251074,1049004544
2013,2014,06,48,TX,Texas,33626,71321,2187995
2013,2014,06,32,NV,Nevada,20618,39337,1455453
2013,2014,06,04,AZ,Arizona,19302,37955,1091182
2013,2014,06,53,WA,Washington,18383,35225,1289415
2013,2014,06,41,OR,Oregon,14271,25666,842814
2013,2014,06,12,FL,Florida,12861,23517,1037140
2013,2014,06,36,NY,New York,12785,18277,1126318
2013,2014,06,57,FR,Foreign,12315,24738,4384618
2013,2014,06,08,CO,Colorado,10379,19280,668533
2013,2014,06,51,VA,Virginia,7138,14546,504143
2013,2014,06,17,IL,Illinois,7085,12385,482386
2013,2014,06,37,NC,North Carolina,6625,13657,429191
2013,2014,06,13,GA,Georgia,6584,13149,374988
2013,2014,06,15,HI,Hawaii,5770,10436,414777
2013,2014,06,49,UT,Utah,5441,12033,344516
2013,2014,06,25,MA,Massachusetts,4599,7258,413517
2013,2014,06,16,ID,Idaho,4213,8867,249970
2013,2014,06,42,PA,Pennsylvania,4195,7203,307732
2013,2014,06,47,TN,Tennessee,3941,7813,274381
2013,2014,06,39,OH,Ohio,3911,7203,244283
2013,2014,06,26,MI,Michigan,3833,6917,248238
2013,2014,06,24,MD,Maryland,3595,6706,241471
2013,2014,06,34,NJ,New Jersey,3553,6523,280692
2013,2014,06,29,MO,Missouri,3365,6664,177948
2013,2014,06,27,MN,Minnesota,2982,5519,212694
2013,2014,06,40,OK,Oklahoma,2804,5890,122150
2013,2014,06,35,NM,New Mexico,2751,5085,145654
2013,2014,06,18,IN,Indiana,2415,4694,127460
2013,2014,06,55,WI,Wisconsin,2287,4314,134084
2013,2014,06,45,SC,South Carolina,2239,4503,137930
2013,2014,06,22,LA,Louisiana,2232,3998,-115420
2013,2014,06,20,KS,Kansas,1977,4238,112166
2013,2014,06,30,MT,Montana,1748,3240,95209
2013,2014,06,09,CT,Connecticut,1699,2938,150118
2013,2014,06,05,AR,Arkansas,1635,3385,73193
2013,2014,06,02,AK,Alaska,1591,2853,71077
2013,2014,06,01,AL,Alabama,1567,3255,85024
2013,2014,06,21,KY,Kentucky,1468,2861,88332
2013,2014,06,11,DC,District Of Columbia,1414,1837,94576
2013,2014,06,19,IA,Iowa,1410,2692,66343
2013,2014,06,31,NE,Nebraska,1273,2552,65121
2013,2014,06,56,WY,Wyoming,983,1968,72831
2013,2014,06,28,MS,Mississippi,967,1988,42458
2013,2014,06,38,ND,North Dakota,904,1719,42096
2013,2014,06,46,SD,South Dakota,750,1429,38968
2013,2014,06,33,NH,New Hampshire,712,1171,130968
2013,2014,06,23,ME,Maine,617,1050,43392
2013,2014,06,44,RI,Rhode Island,599,1103,40110
2013,2014,06,10,DE,Delaware,363,650,24323
2013,2014,06,50,VT,Vermont,355,548,19461
2013,2014,06,54,WV,West Virginia,342,576,19068
2013,2014,08,96,CO,CO Total Migration-US and Foreign,78247,150099,4771198
2013,2014,08,97,CO,CO Total Migration-US,76317,146037,4647003
2013,2014,08,98,CO,CO Total Migration-Foreign,1930,4062,124196
2013,2014,08,97,CO,CO Total Migration-Same State,115258,212916,6032597
2013,2014,08,08,CO,CO Non-migrants,1845747,4000931,141163956
2013,2014,08,48,TX,Texas,9262,19432,616786
2013,2014,08,06,CA,California,8761,15681,608719
2013,2014,08,12,FL,Florida,4771,8840,462566
2013,2014,08,04,AZ,Arizona,4617,8816,275263
2013,2014,08,53,WA,Washington,2955,5563,167180
2013,2014,08,35,NM,New Mexico,2092,4077,97837
2013,2014,08,57,FR,Foreign,1930,4062,124196
2013,2014,08,17,IL,Illinois,1865,3175,101447
2013,2014,08,36,NY,New York,1842,2945,97290
2013,2014,08,56,WY,Wyoming,1831,3452,111570
2013,2014,08,51,VA,Virginia,1825,3759,117688
2013,2014,08,37,NC,North Carolina,1793,3638,96668
2013,2014,08,13,GA,Georgia,1789,3762,104181
2013,2014,08,41,OR,Oregon,1774,3046,91243
2013,2014,08,49,UT,Utah,1708,3756,97970
2013,2014,08,20,KS,Kansas,1670,3459,79540
2013,2014,08,32,NV,Nevada,1605,2966,108395
2013,2014,08,31,NE,Nebraska,1530,3050,69656
2013,2014,08,29,MO,Missouri,1520,2918,72120
2013,2014,08,40,OK,Oklahoma,1483,2974,72888
2013,2014,08,26,MI,Michigan,1424,2577,71238
2013,2014,08,27,MN,Minnesota,1351,2375,84004
2013,2014,08,39,OH,Ohio,1298,2485,67682
2013,2014,08,42,PA,Pennsylvania,1186,2198,66344
2013,2014,08,47,TN,Tennessee,1123,2222,64767
2013,2014,08,55,WI,Wisconsin,1057,1916,56332
2013,2014,08,30,MT,Montana,917,1698,48445
2013,2014,08,16,ID,Idaho,909,1916,50887
2013,2014,08,19,IA,Iowa,908,1703,45469
2013,2014,08,25,MA,Massachusetts,877,1448,61390
2013,2014,08,15,HI,Hawaii,870,1670,45308
2013,2014,08,24,MD,Maryland,863,1656,57313
2013,2014,08,18,IN,Indiana,839,1603,45604
2013,2014,08,45,SC,South Carolina,806,1598,42248
2013,2014,08,22,LA,Louisiana,745,1412,37158
2013,2014,08,46,SD,South Dakota,685,1289,35219
2013,2014,08,02,AK,Alaska,626,1238,35814
2013,2014,08,01,AL,Alabama,623,1355,36355
2013,2014,08,38,ND,North Dakota,622,1222,34183
2013,2014,08,34,NJ,New Jersey,581,1078,38371
2013,2014,08,21,KY,Kentucky,574,1187,29163
2013,2014,08,05,AR,Arkansas,555,1159,27444
2013,2014,08,28,MS,Mississippi,399,728,14569
2013,2014,08,09,CT,Connecticut,387,641,20225
2013,2014,08,33,NH,New Hampshire,270,482,15627
2013,2014,08,11,DC,District Of Columbia,256,340,17596
2013,2014,08,23,ME,Maine,255,440,17176
2013,2014,08,50,VT,Vermont,205,319,9096
2013,2014,08,54,WV,West Virginia,174,358,9703
2013,2014,08,44,RI,Rhode Island,130,225,6993
2013,2014,08,10,DE,Delaware,109,190,6273
2013,2014,09,96,CT,CT Total Migration-US and Foreign,46692,81456,4353517
2013,2014,09,97,CT,CT Total Migration-US,45425,78918,4209107
2013,2014,09,98,CT,CT Total Migration-Foreign,1267,2538,144410
2013,2014,09,97,CT,CT Total Migration-Same State,27398,44934,1504894
2013,2014,09,09,CT,CT Non-migrants,1367357,2841561,139913856
2013,2014,09,36,NY,New York,8099,12697,867192
2013,2014,09,12,FL,Florida,7152,12949,658900
2013,2014,09,25,MA,Massachusetts,4866,7529,364054
2013,2014,09,06,CA,California,2720,4422,261668
2013,2014,09,48,TX,Texas,2132,4219,309565
2013,2014,09,37,NC,North Carolina,2048,4143,161948
2013,2014,09,34,NJ,New Jersey,1668,2985,204465
2013,2014,09,42,PA,Pennsylvania,1345,2421,97824
2013,2014,09,51,VA,Virginia,1315,2378,90523
2013,2014,09,57,FR,Foreign,1267,2538,144410
2013,2014,09,45,SC,South Carolina,1254,2431,134271
2013,2014,09,13,GA,Georgia,1234,2453,125286
2013,2014,09,44,RI,Rhode Island,1199,1936,78236
2013,2014,09,24,MD,Maryland,887,1514,61608
2013,2014,09,33,NH,New Hampshire,711,1252,92222
2013,2014,09,23,ME,Maine,667,1114,43443
2013,2014,09,08,CO,Colorado,665,1058,55457
2013,2014,09,17,IL,Illinois,663,1186,73162
2013,2014,09,04,AZ,Arizona,597,1034,45775
2013,2014,09,39,OH,Ohio,582,1098,47406
2013,2014,09,53,WA,Washington,544,990,56028
2013,2014,09,50,VT,Vermont,461,728,32931
2013,2014,09,47,TN,Tennessee,435,849,34937
2013,2014,09,26,MI,Michigan,367,688,30156
2013,2014,09,11,DC,District Of Columbia,323,381,23655
2013,2014,09,15,HI,Hawaii,273,489,14332
2013,2014,09,18,IN,Indiana,243,482,17546
2013,2014,09,29,MO,Missouri,236,445,19133
2013,2014,09,27,MN,Minnesota,229,443,21387
2013,2014,09,41,OR,Oregon,217,353,13288
2013,2014,09,32,NV,Nevada,210,343,15434
2013,2014,09,55,WI,Wisconsin,209,391,16448
2013,2014,09,22,LA,Louisiana,200,353,10691
2013,2014,09,01,AL,Alabama,182,358,10925
2013,2014,09,21,KY,Kentucky,163,314,7991
2013,2014,09,10,DE,Delaware,163,303,12803
2013,2014,09,49,UT,Utah,123,254,19240
2013,2014,09,40,OK,Oklahoma,123,252,7726
2013,2014,09,35,NM,New Mexico,118,210,10769
2013,2014,09,20,KS,Kansas,116,245,10004
2013,2014,09,05,AR,Arkansas,91,184,9186
2013,2014,09,19,IA,Iowa,91,160,6265
2013,2014,09,02,AK,Alaska,82,128,3562
2013,2014,09,28,MS,Mississippi,72,137,3779
2013,2014,09,54,WV,West Virginia,66,110,3401
2013,2014,09,30,MT,Montana,57,80,4699
2013,2014,09,16,ID,Idaho,56,121,3629
2013,2014,09,56,WY,Wyoming,50,81,8807
2013,2014,09,31,NE,Nebraska,50,102,2760
2013,2014,09,46,SD,South Dakota,39,79,2323
2013,2014,09,38,ND,North Dakota,32,46,2264
2013,2014,10,96,DE,DE Total Migration-US and Foreign,14595,27294,913744
2013,2014,10,97,DE,DE Total Migration-US,14287,26678,894131
2013,2014,10,98,DE,DE Total Migration-Foreign,308,616,19613
2013,2014,10,97,DE,DE Total Migration-Same State,3529,6645,161147
2013,2014,10,10,DE,DE Non-migrants,340178,714061,23001810
2013,2014,10,42,PA,Pennsylvania,3154,5776,198261
2013,2014,10,24,MD,Maryland,2502,4647,117718
2013,2014,10,12,FL,Florida,1271,2313,84772
2013,2014,10,34,NJ,New Jersey,1000,1749,52773
2013,2014,10,36,NY,New York,698,1135,38214
2013,2014,10,48,TX,Texas,690,1463,37304
2013,2014,10,51,VA,Virginia,689,1271,38796
2013,2014,10,37,NC,North Carolina,520,1018,30687
2013,2014,10,06,CA,California,512,970,33376
2013,2014,10,13,GA,Georgia,385,861,17228
2013,2014,10,57,FR,Foreign,308,616,19613
2013,2014,10,45,SC,South Carolina,233,449,15506
2013,2014,10,39,OH,Ohio,186,345,9167
2013,2014,10,25,MA,Massachusetts,169,274,18851
2013,2014,10,17,IL,Illinois,163,311,11434
2013,2014,10,47,TN,Tennessee,155,372,6643
2013,2014,10,53,WA,Washington,148,265,7966
2013,2014,10,04,AZ,Arizona,141,267,7667
2013,2014,10,09,CT,Connecticut,130,235,9590
2013,2014,10,08,CO,Colorado,130,205,7634
2013,2014,10,11,DC,District Of Columbia,106,131,7018
2013,2014,10,26,MI,Michigan,105,220,68016
2013,2014,10,29,MO,Missouri,81,156,3575
2013,2014,10,18,IN,Indiana,81,135,4005
2013,2014,10,21,KY,Kentucky,78,205,3884
2013,2014,10,55,WI,Wisconsin,71,188,5177
2013,2014,10,32,NV,Nevada,69,118,4051
2013,2014,10,54,WV,West Virginia,59,112,2729
2013,2014,10,15,HI,Hawaii,59,110,2502
2013,2014,10,41,OR,Oregon,58,93,2763
2013,2014,10,01,AL,Alabama,58,102,2771
2013,2014,10,22,LA,Louisiana,50,86,3374
2013,2014,10,40,OK,Oklahoma,46,88,2377
2013,2014,10,27,MN,Minnesota,42,96,5066
2013,2014,10,19,IA,Iowa,41,94,2238
2013,2014,10,35,NM,New Mexico,40,77,1780
2013,2014,10,23,ME,Maine,40,75,12150
2013,2014,10,33,NH,New Hampshire,38,81,2556
2013,2014,10,49,UT,Utah,38,83,2261
2013,2014,10,20,KS,Kansas,30,53,1410
2013,2014,10,05,AR,Arkansas,29,59,1378
2013,2014,10,28,MS,Mississippi,28,73,1591
2013,2014,10,31,NE,Nebraska,26,50,1095
2013,2014,10,02,AK,Alaska,25,69,1138
2013,2014,10,44,RI,Rhode Island,23,40,1176
2013,2014,10,50,VT,Vermont,18,24,683
2013,2014,10,56,WY,Wyoming,16,33,618
2013,2014,10,30,MT,Montana,15,32,631
2013,2014,10,16,ID,Idaho,15,29,620
2013,2014,10,38,ND,North Dakota,14,19,648
2013,2014,10,46,SD,South Dakota,12,21,1264
2013,2014,11,96,DC,DC Total Migration-US and Foreign,28166,42996,2249773
2013,2014,11,97,DC,DC Total Migration-US,27497,41846,2183567
2013,2014,11,98,DC,DC Total Migration-Foreign,669,1150,66207
2013,2014,11,11,DC,DC Non-migrants,243375,410534,23194955
2013,2014,11,24,MD,Maryland,9132,16311,561171
2013,2014,11,51,VA,Virginia,5039,7486,469718
2013,2014,11,06,CA,California,1954,2529,174734
2013,2014,11,36,NY,New York,1951,2303,157071
2013,2014,11,48,TX,Texas,975,1483,73253
2013,2014,11,12,FL,Florida,841,1176,142207
2013,2014,11,37,NC,North Carolina,713,1036,45416
2013,2014,11,42,PA,Pennsylvania,702,935,50408
2013,2014,11,25,MA,Massachusetts,693,853,50694
2013,2014,11,57,FR,Foreign,669,1150,66207
2013,2014,11,17,IL,Illinois,604,746,44711
2013,2014,11,13,GA,Georgia,440,684,29488
2013,2014,11,34,NJ,New Jersey,406,545,32556
2013,2014,11,53,WA,Washington,356,552,33974
2013,2014,11,08,CO,Colorado,337,454,37888
2013,2014,11,39,OH,Ohio,287,413,22416
2013,2014,11,26,MI,Michigan,265,357,18922
2013,2014,11,09,CT,Connecticut,224,277,20443
2013,2014,11,45,SC,South Carolina,182,292,23351
2013,2014,11,41,OR,Oregon,172,229,12638
2013,2014,11,47,TN,Tennessee,169,236,12725
2013,2014,11,27,MN,Minnesota,145,206,9804
2013,2014,11,04,AZ,Arizona,143,213,10423
2013,2014,11,18,IN,Indiana,126,164,9276
2013,2014,11,22,LA,Louisiana,124,172,8622
2013,2014,11,29,MO,Missouri,116,157,8320
2013,2014,11,10,DE,Delaware,105,156,11319
2013,2014,11,55,WI,Wisconsin,104,140,7449
2013,2014,11,21,KY,Kentucky,90,128,9213
2013,2014,11,35,NM,New Mexico,87,144,9916
2013,2014,11,32,NV,Nevada,81,106,5293
2013,2014,11,54,WV,West Virginia,77,116,6220
2013,2014,11,01,AL,Alabama,70,92,4802
2013,2014,11,23,ME,Maine,69,100,7636
