url,path,content_type,status
https://github.com/rstudio-education/datascience-box/edit/main/03-access-r.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/03-version-control.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/03-discussion.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/03-sharing.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/03-alternative-setups.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/04-pedagogy.qmd,,text/html; charset=utf-8,skipped_html
https://github.com/rstudio-education/datascience-box/edit/main/04-schedule.qmd,,text/html; charset=utf-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-01/hw-01-pet-names,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-02/hw-02-airbnb-edi,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-03/hw-03-accidents,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/datascience-box/tree/master/course-materials/starters/hw/hw-03-accidents,,,page_error: HTTP Error 404: Not Found
https://datasciencebox.org/course-materials/hw-instructions/hw-04/hw-04-college-majors,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-05/hw-05-legos,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-06/hw-06-money-in-politics,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-07/hw-07-bike-rentals-dc,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-08/hw-08-exploring-gss,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-09/hw-09-modeling-gss,,text/html; charset=UTF-8,skipped_html
https://datasciencebox.org/course-materials/hw-instructions/hw-10/hw-10-wrap-up,,text/html; charset=UTF-8,skipped_html
https://github.com/rstudio-education/dsbox/tree/master/inst/tutorials/01-basics,,,page_error: HTTP Error 404: Not Found
https://raw.githubusercontent.com/ids-s1-20/website/main/LICENSE.md,/Users/jackb/GitHub/data-adventures/sandbox/data-science-box-questions/downloads/raw.githubusercontent.com/ids-s1-20/website/main/LICENSE-49bb449b44.md,text/plain; charset=utf-8,downloaded
https://raw.githubusercontent.com/ids-s1-20/website/main/README.md,/Users/jackb/GitHub/data-adventures/sandbox/data-science-box-questions/downloads/raw.githubusercontent.com/ids-s1-20/website/main/README-1845668a7c.md,text/plain; charset=utf-8,downloaded
